text,stars,date
Gà ngon quán đẹp nhân viên nhiệt tình chu đáo Đồ ăn:  5…   Thêm,5 sao,9 tháng trước
Quán oke rất nhiệt tình anh em nên ghé thử 1 lần Đồ ăn:  5…   Thêm,5 sao,4 tháng trước
"MONG QUÁN CÓ BIỆN PHÁP KHẮC PHỤC VIỆC SHIPPER CHỬI THỀ!! CÓ TRẺ CON MÀ NHƯ VẬY ẢNH HƯỚNG XẤU THÌ SAO. Tuy nhiên cơ sở vật chất ok, đồ ăn ngon, trừ việc shipper thôi thì tất cả đều tuyệt vời 😍 …   Thêm",5 sao,7 tháng trước
"Ngon, sạch sẽ, nhân viên nhiệt tình",5 sao,một tháng trước
"Lần đầu tiên sau gần 2 năm chạy shipper mà mình phải lên đánh giá quán 1*. Nhân viên làm ăn rất là coi thường mình, quán đông đơn nhiều khách mua mang đi và ăn tại chỗ cũng đông nên mình đợi đơn mình cũng chả phàn nàn gì. 10p đứng gần quầy …   Thêm",1 sao,7 tháng trước
Tuyệt vời Dịch vụ Mua mang đi…   Thêm,5 sao,4 tuần trước
dịch vụ tốt Dịch vụ Mua mang đi…   Thêm,5 sao,3 tuần trước
"Đồ ăn ngon, không gian sạch sẽ thoáng mát. Đồ ăn:  5…   Thêm",5 sao,4 tháng trước
Vui vẻ co máy rung khi rung xuông lấy phần ăn Dịch vụ Ăn tại chỗ…   Thêm,5 sao,một tháng trước
"Quán có view nhìn xuống bùng binh ngã 6. Ở tầng 2, quán có 1 góc nhỏ cho trẻ em chơi. …   Thêm",4 sao,7 tháng trước
các bạn nhiệt tình vô cùng hỗ trợ choi game Dịch vụ Ăn tại chỗ…   Thêm,5 sao,một tháng trước
"Nhân viên dễ thương chăm sóc KH nhiệt tình. Cửa hàng sạch sẽ gọn gàng, mình order đồ ăn k tốn tg đợi lâu.   Thêm",5 sao,6 tháng trước
"đồ ăn ngon, nhân viên thân thiện Đồ ăn:  5…   Thêm",5 sao,3 tháng trước
Nhân viên dễ thương món ăn nhanh Đồ ăn:  5…   Thêm,5 sao,3 tuần trước
Nhiệt tình hướng dẫn tích điểm vé đi concert Dịch vụ Ăn tại chỗ…   Thêm,5 sao,một tháng trước
ăn cơm mua đem về nhưng không cho muỗng Dịch vụ:  1,1 sao,2 tuần trước
Nhân viên nhiệt tình giúp đỡ khách mọi nơi,5 sao,3 tháng trước
"Không khí rộng rãi thoáng mát
Đồ ăn nhanh nóng giòn Đồ ăn:  5…   Thêm",5 sao,3 tháng trước
ngon và các bạn nhiệt tình Đồ ăn:  5…   Thêm,5 sao,một tuần trước
"Phục vụ nhiệt tình  , đồ ăn ngon Đồ ăn:  5…   Thêm",5 sao,3 tuần trước
"Đồ ăn ngon, nhân viên rất lịch sự sạch sẽ và phụ vụ rất tốt Đồ ăn:  5…   Thêm",5 sao,7 tháng trước
Mình đã ăn gà rán ở nhiều chổ rồi. Nhưng phải nói gà rán ở KFC hương vị rất khác biệt. Cứ muốn ăn mãi không thôi,5 sao,4 năm trước
"Gà rán tại quán ngon, giòn và thơm, mình siêu thích không gian quán và thái độ phục vụ của các bạn nhân viên siêu thân thiện. Mình sẽ còn ghé lại quán nhiều lần hơn nữa   Thêm",5 sao,7 tháng trước
Toi chay shoppe cac ban nv luc nao cung thân thiện và nhiệt tình giúp đỡ Dịch vụ…   Thêm,5 sao,10 tháng trước
"nhân viên nhiệt tình dễ thương, đồ ăn ngon, cửa hàng sạch đẹp, tiện khi có khu vui chơi cho trẻ em Đồ ăn: …   Thêm",5 sao,7 tháng trước
khoa cháy gà đen dầu cũ mì nở Dịch vụ Ăn tại chỗ…   Thêm,1 sao,một tuần trước
ngon nhâ viên giúp đỡ nhiệt tình Dịch vụ Ăn tại chỗ…   Thêm,5 sao,một tháng trước
"Đồ ăn ngon, phục vụ chu đáo, nhân viên dễ thương Dịch vụ Mua mang đi…   Thêm",5 sao,6 tháng trước
Nhân viên nhiệt tình dễ thương ❤ Đồ ăn:  5…   Thêm,5 sao,một tháng trước
"không gian thoải mái rộng rãi sạch sẽ, tốc độ lên món nhanh, tầm 5-7’ là đã lên món dù quán k vắng lắm, mà k thích vì shipper khá ồn và chửi thề khá nhiều, mình có dắt theo con, sợ ảnh xấu   Thêm",5 sao,7 tháng trước
"Dịch vụ cực tệ:
Mình đi vs người yêu vì trời mưa nên tấp vào ăn, khoảng 9h kém 15, vì mình thấy khách đến order còn đến 2 3 người mình nghỉ có thể ngồi lại đc nên cũng order để …   Thêm",1 sao,9 tháng trước
"Gà nóng ,ngon, nhân viên, QL vui vẻ, thân thiện, nhiệt tình Dịch vụ Ăn t…   Thêm",5 sao,3 tháng trước
"nhân viên nhiệt tình thân thiện lắm , gà giòn ăn ngon miệng , cơ sở này là cơ sở tủi thơ của mình Đồ ăn: …   Thêm",5 sao,7 tháng trước
"Khôg gian mát mẻ, đồ ăn ngon, phục vụ nhiệt tình Đồ ăn:  5…   Thêm",5 sao,5 tháng trước
"Đặt hàng trên web tầm 7h20 thì nhân viên kêu đợi 20-30ph. Đợi đến 8h thì vẫn chưa thấy giao, nhắn tin trên mess thì không trả lời, mãi đến 1 lúc sau thì gọi điện kêu đợi thêm 15ph nữa. Mình đã kêu hủy và đi ra ngoài mua đồ ăn thì đến 8h40 …   Thêm",1 sao,7 tháng trước
"livestream, quảng cáo giao tận nơi nhưng đặt 3 tiếng từ 7h đến gần 10 đêm chưa giao, hiện giờ đến giờ nhà hàng đóng cửa vẫn chưa giao, tiền trừ trước, gọi tổng đài không xử lí được. Hỏi nếu không giao có hoàn tiền không thì không trả lời. Các bạn cẩn thận kẻo tiền mất, đừng tin livestream, quảng cáo.   Thêm",1 sao,8 tháng trước
"Đồ ăn rất ngon, nhân viên tânn tình hỗ trợ. Dịch vụ Mua mang đi…   Thêm",5 sao,7 tháng trước
Có thể tổ chức tiệc sinh nhật tại quán luôn nha mọi người Dịch vụ Giao t…   Thêm,5 sao,4 tháng trước
Lấy hàng nhanhhh nhân viên dễ thương Đồ ăn:  5…   Thêm,5 sao,7 tháng trước
"Trên lầu rộng rãi thoáng mát
Đồ ăn có lẹ
Thích lắm Đồ ăn:  5…   Thêm",5 sao,9 tháng trước
"Nhân viên nhiệt tình, gà tươi👍 … Dịch vụ Ăn tại chỗ…   Thêm",5 sao,3 tháng trước
"Bạn nữ cao cao không biết phải quản lí không nói chuyện rất khó chịu với khách, ngôn từ thiếu chuẩn mực với thái độ rất coi thường khách hàng   Thêm",1 sao,7 tháng trước
"cực kì thích cơ sở này vì gần nhà và nhân viên nhiệt tình thân thiện , các món ăn vừa miệng , có dịp sẽ đến ủng hộ tiếp   Thêm",5 sao,7 tháng trước
Siêu sale chạy chương trình mà ko tôn trọng shiper và đơn hàng app. shiper cũng là khách hàng đến mua hàng gián tiếp mà. Bạn NV quầy (áo trắng) hôm nay rất rất mất dạy và xem thường tài xế.   Thêm,1 sao,7 tháng trước
Đồ ăn ngon ko gian rộng rãi thoáng mát nhân viên nhiệt tình Đồ ăn:  5…   Thêm,5 sao,6 tháng trước
"Phục vụ nhanh chóng, tôi luôn lựa chọn chi nhánh này khi đến KFC Dịch vụ…   Thêm",5 sao,4 tháng trước
"Gà khô, gà đông lạnh để lâu ăn không thấy mùi vị, chỗ rửa tay dơ nhân viên không làm khô sàn. Đã vậy 2 vợ chồng ăn xong bị trúng thực, bị đau họng đến giờ.   Thêm",1 sao,9 tháng trước
"Đồ ăn ra nhanh, vẫn còn nóng hổi. Nhân viên thì cũng khá là nhiệt tình trong khâu phục vụ. Nói chung là trải nghiệm ở đây rất tốt.   Thêm",5 sao,7 tháng trước
"Tệ. Mình mua nước lớn nhưng không có ống hút, mình thì không sao nhưng các bạn nữ thì hơi khó chịu. Mình order khá nhiều đồ nhưng không thấy bạn nhân viên nam bưng phụ mình toàn mình bưng, bạn mình cũng hỏi không ai phụ để khách tự phục vụ …   Thêm",2 sao,5 năm trước
nhân viên dễ thương vui vẻ lắm aa Dịch vụ Ăn tại chỗ…   Thêm,5 sao,4 tháng trước
"Quán ăn ngon, phục vụ tốt , Dịch vụ Ăn tại chỗ…   Thêm",5 sao,một tháng trước
"Đồ ăn ngon, nhân viên nhiệt tình phục vụ. Có trải nghiệm tốt Dịch vụ Mua…   Thêm",5 sao,7 tháng trước
"Nhân viên dễ thương, gà ngon Đồ ăn:  5…   Thêm",5 sao,3 tháng trước
"oder món nhanh, tự oder máy thấy cũng thú vị Dịch vụ Ăn tại chỗ…   Thêm",5 sao,11 tháng trước
nhân viên nhiệt tình ... dể thương 10 điểm không có nhưng Đồ ăn:  5…   Thêm,5 sao,5 tháng trước
"tui thấy gà khá ngon í , ăn được nha Đồ ăn:  5…   Thêm",5 sao,4 tháng trước
nhân viên phục vụ nhiệt tình Đồ ăn:  5…   Thêm,5 sao,một tháng trước
Hôm 5/12 em có ghé vào giờ trưa ngồi nghỉ ngơi vào thì bàn ghế lộn xộn bàn nào cũng k dọn đèn đuốc tối thui nhân viên hỏi xin mk wifi các thứ thì tỏ vẻ khó chịu NV vs qli nói chiên um xùm lấy time đó dọn dẹp bàn ghế các thứ thì oki r   Thêm,2 sao,8 tháng trước
"Ngon, phục vụ dthw nữa Đồ ăn:  5 Dịch vụ: …   Thêm",5 sao,3 tuần trước
Trải nghiệm tốt cho bữa ăn Đồ ăn:  5…   Thêm,5 sao,7 tháng trước
"Quá là vuii, gà k có bị khô Đồ ăn:  5…   Thêm",5 sao,2 tháng trước
"Đồ ăn ngon, sạch sẽ, nhân viên thân thiện với khách hàng Đồ ăn:  5…   Thêm",5 sao,7 tháng trước
"đồ ăn ngon, nhân viên tận tình giúp đỡ. có trải nghiệm tốt Dịch vụ Mua m…   Thêm",5 sao,7 tháng trước
"Gà ngon, nhân viên phục vụ tốt Dịch vụ Ăn tại chỗ…   Thêm",5 sao,3 tháng trước
Nhân viên dễ thương nhiệt tình Dịch vụ Ăn tại chỗ…   Thêm,5 sao,7 tháng trước
Không gian rộng rãi khá thoải mái nv dễ thương Đồ ăn:  5…   Thêm,5 sao,9 tháng trước
Ngon mát mẻ ok sẽ quay lại Dịch vụ Ăn tại chỗ…   Thêm,5 sao,2 tháng trước
"đồ ăn lên nhanh k đợi quá lâu, phục vụ nhiệt tình",5 sao,7 tháng trước
"Nhân viên nhiệt tình vui vẻ thân thiện, tư vấn kỹ, làm nhanh, ko phải đợi lâu. SP tuyệt vời",5 sao,5 năm trước
hôm nay đến ăn sinh nhật rất vui Dịch vụ Ăn tại chỗ…   Thêm,5 sao,2 tháng trước
"Không gian rộng rãi, nhân viên nhiệt tình 🫶🏻 … Dịch vụ Ăn tại chỗ…   Thêm",5 sao,5 tháng trước
"Làm thì ta làm một đơn đi ,làm một lần một đống đơn xong bắt ngkhac đợi 20p,có một phần cơm 48k bắt người khác đợi là ăn hết ngon rồi,mãi mãi ko quay trở lại!   Thêm",1 sao,8 tháng trước
Đồ ăn ngon cực kì lắm 🥰 …,5 sao,4 tháng trước
Nhân viên tư vấn nhiệt tình dễ thương Dịch vụ Mua mang đi…   Thêm,5 sao,Thời gian chỉnh sửa: một tháng trước
Nhân viên thân thiện lắm luôn Đồ ăn:  5…   Thêm,5 sao,một tháng trước
"Nhân viên nhiệt tình, đồ ăn vừa vị, fan kfc, thêm nhiều deal ngon Dịch vụ…   Thêm",5 sao,6 tháng trước
"Vào giờ cao điểm rất ồn. Bù lại nhân viên nhiệt tình, thân thiện. Đồ ăn:  4…   Thêm",5 sao,7 tháng trước
Mọi thứ đều tuyệt vời sẽ ghé thăm nhiều hơn Đồ ăn:  5…   Thêm,5 sao,3 tháng trước
Mình rất ít khi đánh giá làm ảnh hưởng đến cửa hàng nhưng hôm nay rất bực nên phải làm vậy. Mình order đơn hàng từ 19h nhưng đến 21:20 thì vẫn chưa nhận được đơn hàng mặc dù mình đã gọi lên hotline KFC của Ngô Gia Tự 3 lần để phản ánh về …   Thêm,1 sao,8 tháng trước
Giao hàng lâu cực kì. Cho khách đợi 2 tiếng đồng hồ. Hết đói luôn vẫn chưa có đồ ăn. Bị đau bao tử mà chờ gà rán làm bệnh nặng thêm. Quán rất coi thường khách hàng.   Thêm,1 sao,9 tháng trước
tốt các bạn hỗ trợ rất ổn đâng khen Đồ ăn:  5…   Thêm,5 sao,2 tháng trước
"Thức ăn nhanh, sạch sẽ, gà mềm, giòn, các bạn phục vụ nhanh, nhiệt tình thoáng mát Dịch vụ…   Thêm",5 sao,6 tháng trước
đồ ăn ngon mát lạnh Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,3 tuần trước
"Đồ ăn ngon , nhân viên phục vụ nhiệt tình 10Đ Đồ ăn:  5…   Thêm",5 sao,7 tháng trước
"quầy có 2 line nhưng order chậm vì 1 line dành riêng cho mang về. nhiều hôm đi lúc 5h gặp sinh nhật ồn ko thể tả, ăn mất vui. nay có line order tự động hy vọng nhanh. ah, hình ảnh nhìn que phô mai rất to nhưng nhận món thì ngắn ngủn, hơi thất vọng.   Thêm",4 sao,một năm trước
"Bàn trống ( nhắc lại là bàn trống , trên bàn ko óc gì, ko bản, ko để đồ ....để thể hiện là bàn có chủ , có đặt trc)mình vào ngồi thì bị đuổi ( con mình vừa định ngồi thì bạn kia giành ghế , làm con bé sợ )để lấy bàn cho 1 đám choai choai …   Thêm",1 sao,một năm trước
"Tôi chạy grab ngày 17/7 lúc 11h30 tôi có vào lấy đơn tiệm không đông lắm nhưng phục vụ rất tệ. Nhân viên không ai hẹn thời gian chờ, thái độ thờ ơ. Chuyến xe đó tôi được 11.000đ mà đợi hơn 45p vẫn chưa có đơn, các bạn làm 1 tiếng có khi …   Thêm",1 sao,11 tháng trước
"Quán rộng rãi, mát mẻ. Nhân viên nhiệt tình. Quán có máy order rất tiện lợi.",5 sao,6 tháng trước
Phục vụ ok tốt nhiệt tình Đồ ăn:  5…   Thêm,5 sao,một tháng trước
"Đồ ăn ngonn, nhân viên nhiệt tình, chu đáo",5 sao,Thời gian chỉnh sửa: 3 tháng trước
"nhân viên dễ thương, phục vụ nhanh chóng, đồ ăn ngon Dịch vụ Ăn tại chỗ…   Thêm",5 sao,7 tháng trước
"Đồ ăn nóng ngon, nhân viên tận tình. Dịch vụ Mua mang đi…   Thêm",5 sao,7 tháng trước
"Ăn KFC cùng 1 hệ thống nhưng có cảm giác mỗi nơi 1 vị hay sao ấy . Mình hay ăn ở quán Q1 , nay tiện đường ăn ở Q10 thì thấy ko ngon bằng",4 sao,3 năm trước
"Phục vụ dễ thương, tận tình, đồ ăn ngon ❤ Đồ ăn:  5…   Thêm",5 sao,5 tháng trước
"Siêu sale làm ăn quá tệ. Coi thường shiper và đơn hàng app, nhân viên thái độ lòi lõm, mất dạy. Dịch …   Thêm",1 sao,7 tháng trước
"Đồ ăn ngon, nhân viên chu đáo dễ thương. Đồ ăn:  5…   Thêm",5 sao,6 tháng trước
"Thức ăn ngon , không gian mát mẻ sạch sẽ , nhân viên thân thiện dễ thương ☺️ Dịch vụ…   Thêm",5 sao,7 tháng trước
Nhiệt tình ngon mà mát mẻ Dịch vụ Ăn tại chỗ…   Thêm,5 sao,3 tháng trước
"Ngon, nhân viên rất thân thiện",5 sao,4 tháng trước
"đồ ăn ngon,nhân viên thân thiện Dịch vụ Mua mang đi…   Thêm",5 sao,6 tháng trước
Nhân viên phụ vụ tốt đóng gói rất cẩn thân. Đồ ăn ngon. Có trải nghiệm tốt. Dịch vụ…   Thêm,5 sao,7 tháng trước
"nhân viên thái độ, không thân thiện khi mang đồ ăn ra ngoài, rất tệ sẽ không bao giờ quay lại, đến chi nhánh khác thì còn vui vẻ chứ đến chi nhánh này là cảm thấy không còn muốn quay lại KFC nữa.   Thêm",1 sao,8 tháng trước
"Dịch vụ cực kì chán, lúc nào lại lấy đơn cũng báo đợi chiên gà 30 phút. Quản lý nên coi làm cách làm việc   Thêm",1 sao,9 tháng trước
"Gà ngon, phục vụ nhanh lẹ không đợi lâu, nhân viên nhiệt tình Dịch vụ Ăn…   Thêm",5 sao,7 tháng trước
"Chỗ này thường ăn .
Có máy tự oder .
Luôn đông đúc . …   Thêm",4 sao,9 tháng trước
Gà chiên cũ. Có mùi dầu rất nặng. Mình phải bỏ hết phần da chỉ ăn được phần thịt. Hơi tiếc vì các cửa hàng kfc khác cũng khá ok,3 sao,5 năm trước
"Gà ngonnnnn, nhân viên nhiệt tình 🫶 … Đồ ăn:  5…   Thêm",5 sao,3 tháng trước
"Đồ ăn ngon nóng với giòn,nhân viên vui tính Dịch vụ Ăn tại chỗ",5 sao,8 tháng trước
"Dịch vụ tuyệt vời, đồ ăn ngon Đồ ăn:  5…   Thêm",5 sao,4 tháng trước
Nhân viên dễ thương Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,một năm trước
"Đồ ăn ngon, nhân viên thân thiện, không khí thoáng mát sạch sẽ Dịch vụ Ă…   Thêm",5 sao,7 tháng trước
nhAn viên vui vẻ nhiệt tình Đồ ăn:  5…   Thêm,5 sao,8 tháng trước
Món ăn rất ngon Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,một tháng trước
Chị ngọc hân quản lí kfc dễ thương quá,5 sao,3 tuần trước
"gà ngon, nhân viên dễ thương, thân thiện, không gian đẹp đẽ, thoáng mát Đồ ăn:  5…   Thêm",5 sao,7 tháng trước
Ở đây đồ ăn ngon và đồ uống ngọt như ý muốn Đồ ăn:  5…   Thêm,5 sao,7 tháng trước
"Nhân viên phục vụ nhanh, thái độ nhân viên tốt. Đồ ăn lên nhanh Dịch vụ…   Thêm",5 sao,7 tháng trước
"không gian quán thoải mai, nhân viên phục vụ chu đáo tận tình. Dịch vụ Ă…   Thêm",5 sao,7 tháng trước
Phục vụ tốt. Đồ ăn ngon. Giá cả phù hợp Đồ ăn:  5…   Thêm,5 sao,6 tháng trước
"Ngon, nhân viên phục vụ hài lòng, sạch sẽ Loại hình bữa ăn Bữa trưa…   Thêm",5 sao,6 tháng trước
"Đồ ăn ngon, nhân viên nhiệt tình. Dịch vụ Mua mang đi…   Thêm",5 sao,7 tháng trước
"gà ngon, nhân viên thân thiện, không gian thoáng mát, sạch sẽ Đồ ăn:  5…   Thêm",5 sao,7 tháng trước
"Đồ ăn ngon , hợp khẩu vị Dịch vụ Ăn tại chỗ…   Thêm",5 sao,4 tháng trước
gà ngon anh trung nhân viên rất dễ thương Dịch vụ Ăn tại chỗ…   Thêm,5 sao,6 tháng trước
"Đồ ăn ngon, nhân viên tận tình. Có trải nghiệm tốt Dịch vụ Mua mang đi…   Thêm",5 sao,7 tháng trước
Nhân viên rất thái đọ .Mình order từ trước mà đợi tận 30p mới có trong khi những ng tới sau đã đc lấy   Thêm,1 sao,11 tháng trước
Tốt ngon ok Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,một tháng trước
Rất là ngon Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,2 tuần trước
"tuỵt vời, 10 năm ăng ở day, rấc iu Dịch vụ Ăn tại chỗ…   Thêm",5 sao,5 tháng trước
Trải nghiệm tuyệt vời tại đây Đồ ăn:  5…   Thêm,5 sao,7 tháng trước
"Đồ ăn rất ngon, nhân viên dễ thương.10 điểm Dịch vụ Mua mang đi…   Thêm",5 sao,7 tháng trước
"Kfc ngon mà dịch vụ kèm theo khá là chán ạ. Chả là wifi bữa nay không có, mình có công việc cần phải mail gấp mà không có wifi nên khá là khó chịu ạ. Với lại có ổ cắm điện mà sạc ko lên nữa ạ. …   Thêm",3 sao,10 tháng trước
"Bánh trứng càng ngày càng nhỏ, kh như hình, nướng kh đều Dịch vụ Mua man…   Thêm",3 sao,một năm trước
View đẹp mà chờ gà lâu qué 😭 …,4 sao,6 năm trước
"Nhân viên phục vụ tận tình, đồ ăn rất ngon 😋😋😋😋 … Đồ ăn:  5…   Thêm",5 sao,7 tháng trước
"Đặt grab xin tương để ăn, tính mình ăn gà tương nhiều, xin 7 bịch cho 4 bịch, xin thêm mà tưởng xin cái gì không á, thái độ kì quá,   Thêm",1 sao,9 tháng trước
Đồ ăn ngon đại với lên nhanh lắm Á Dịch vụ Ăn tại chỗ,5 sao,6 tháng trước
"Nhân viên phục vụ nhiệt tình, đồ ăn lên nhanh Dịch vụ Ăn tại chỗ…   Thêm",5 sao,7 tháng trước
Mình rất tích khi đến đây rất hài lòng nhân viên vui nhiệt tình Dịch vụ…   Thêm,5 sao,7 tháng trước
Ngon Đồ ăn:  5 Dịch vụ:  5…   Thêm,5 sao,một tháng trước
bạn nhân viên nhiệt tình Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,một tháng trước
"Nhân viên nhiệt tình, món ăn ngon Dịch vụ Ăn tại chỗ…   Thêm",5 sao,7 tháng trước
"Ngày 25/5/2024, tiếp mình là Nhân viên nữ  quản lý mặc áo trắng ,thấp người, ca tối lúc mình mua kem là 20g44, không áp dụng CTKM kem sundae cho khách giảm từ 15k còn 10k, nv nữ này không bấm bill, tiền kem thu hẳn 15k. Khách sau khi kiểm …   Thêm",1 sao,một năm trước
"Quán ăn lịch sự, đồ ăn ngon",5 sao,một tháng trước
"Nhân viên tiếp đón niềm nở, đồ ăn ra nhanh Đồ ăn:  5…   Thêm",5 sao,7 tháng trước
cám ơn các bạn nhân viên Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,2 tháng trước
Vừa ăn vừa hợp giá tiền Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,một tháng trước
"Cửa hàng trưởng nói chuyện với khách như loz, thái độ quá tệ,",1 sao,5 năm trước
Nhân viên rất tuyệt vời Dịch vụ Ăn tại chỗ…   Thêm,5 sao,2 tháng trước
Bạn nữ quản lý và các bạn nhân viên rất nhiệt tình và dễ thương. Đồ ăn:  5…   Thêm,5 sao,7 tháng trước
Vui vẻ - phù hợp cho trẻ em Dịch vụ Ăn tại chỗ…   Thêm,5 sao,một năm trước
"Món ăn ngon, phục vụ tốt",5 sao,5 tháng trước
"Nhân viên thân thiện, hoạt bát. Món ăn được giao nhanh Dịch vụ Ăn tại ch…   Thêm",5 sao,6 tháng trước
"Không thanh toán bằng thẻ ngân hàng được . Mặc dù chấp nhậnthanh toán thẻ ngân ngàng. Chỉ áp dụng thanh toán quét mã zalopay , ví điện tử  ...   Thêm",1 sao,Thời gian chỉnh sửa: 8 tháng trước
Không gian thoải mái thức ăn ok Đồ ăn:  5…   Thêm,5 sao,4 tháng trước
Chu đáo ok đó Dịch vụ Ăn tại chỗ…   Thêm,5 sao,một tháng trước
Ngon hơn con ong Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,4 tuần trước
Rất ngon nha Dịch vụ Ăn tại chỗ…   Thêm,5 sao,một tháng trước
Nhân viên nhiệt tình Dịch vụ Ăn tại chỗ…   Thêm,5 sao,7 tháng trước
"Bánh trứng siêu ngon, mấy anh chị nhân viên nhiệt tình xĩu lun á Dịch vụ…   Thêm",5 sao,7 tháng trước
Ho tro nhiet cac ban cai thien Dịch vụ Ăn tại chỗ…   Thêm,5 sao,2 tháng trước
"Đồ ăn phục vụ nhanh, nhân viên nhiệt tình Dịch vụ Mua mang đi…   Thêm",5 sao,7 tháng trước
"Vị trí chiến lược.KFC có tầm quan sát, khảo sát địa điểm rất tốt. Dịch vụ…   Thêm",5 sao,5 tháng trước
"bánh trứng ăn chi nhánh khác thì ksao mà chi nhánh này bánh trắng nhách như kco nướng vậy,nv thì cực kì thái độ mua về thì k dc phép ngồi lại ? thái độ quá kém   Thêm",1 sao,11 tháng trước
"Nhân viên dễ thương, nhiệt tình. Quá trời vui:3 Dịch vụ Ăn tại chỗ…   Thêm",5 sao,7 tháng trước
5* cho nhânn viên ở đây Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,một tháng trước
"Tuy là ít ăn kfc nhưng đi đâu phục vụ đều ổn hết nhưng tuần trước vừa đi chi nhánh này xong và cũng lần đầu tiên ở đây, ăn mà đem cục tức đi về. Kh biết phải là hs hay sao mà ánh mắt chị quầy order kh ổn từ lúc mình và bạn mình bước vào và …   Thêm",1 sao,một năm trước
Làm lâu nhất trong tất cả các chi nhánh kfc Đồ ăn:  1…   Thêm,1 sao,4 tháng trước
Bắt dơn nhanh qua lun de thuong nhiet tinh co cần đỉnh vậy không nhanh quá Dịch vụ…   Thêm,5 sao,7 tháng trước
Ghé ăn thường xuyên ok Dịch vụ Ăn tại chỗ…   Thêm,5 sao,một tháng trước
Nhân viên dễ thương 🩷🩷 phục vụ ok sạch sẽ hiện đại … Đồ ăn:  5…   Thêm,5 sao,7 tháng trước
các bạn dễ thương thân thiện Đồ ăn:  5…   Thêm,5 sao,một tháng trước
Cac ban chu đáo Dịch vụ Ăn tại chỗ…   Thêm,5 sao,một tháng trước
"Hôm qua mới đi ăn zề, gà giòn, nhân viên cũng rất nhiệt tình Loại hình bữa ăn…   Thêm",5 sao,8 tháng trước
Ngon hơn lotte Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,một tuần trước
Nhân viên nhiệt tình Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,3 tuần trước
"Gà ngon nhân viên thân thiện, hôm nay có trải nghiệm tốt sẽ quay lại Đồ ăn:  5…   Thêm",5 sao,9 tháng trước
"Quán làm nhanh chóng, dễ thương Đồ ăn:  5…   Thêm",5 sao,2 tháng trước
tuyệt vời các bạn hỗ trợ nhanh Đồ ăn:  5…   Thêm,5 sao,2 tháng trước
Đồ ăn ngon. Phục vụ nhanh Dịch vụ Ăn tại chỗ…   Thêm,5 sao,5 tháng trước
gà giòn đủ vị Dịch vụ Ăn tại chỗ…   Thêm,5 sao,một tháng trước
"Nvien de thuong, do an ngon Đồ ăn:  5…   Thêm",5 sao,2 tuần trước
"không gian thoải mái, nhân viên thân thiện, đồ ăn rất là ngon lun Đồ ăn:  5…   Thêm",5 sao,9 tháng trước
"Tuyệt vời ông mặt chời, nhân viên phục vụ nhiệt tình Đồ ăn:  5…   Thêm",5 sao,7 tháng trước
"các chi nhánh khác xin thêm sốt ăn cùng cơm đc cho thêm rất bình thường, nhân viên ở đây lúc khách nói xin thêm đã k cho còn thái độ 🤡 …",2 sao,một năm trước
"Ngon, sạch sẽ, nhân viên phục vụ nhiệt tình Loại hình bữa ăn Bữa sáng",5 sao,7 tháng trước
Quá tệ phục vụ chậm chạp thái độ vs khách. Vô tri từ nhân viên đến quản lý Dịch vụ…   Thêm,1 sao,11 tháng trước
"Nhân viên hòa đồng vui vẻ, phục vụ tốt Dịch vụ Ăn tại chỗ…   Thêm",5 sao,7 tháng trước
Đặt đơn hàng hơn 1h ko thấy ai gọi hay giao. Coi thường khách hay gì Dịch vụ…   Thêm,1 sao,8 tháng trước
Ngon,5 sao,một tháng trước
Nhân viên dễ thương❤️❤️ Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,3 tháng trước
"Mình order 5 miếng cánh với ly korala hết 135k , lúc lấy gà mình thấy 5 miếng gà quá nhỏ như ngoài đường bán vậy ko đáng 85k . Sau khi mình vào ngồi bàn cho bé ăn thì mình thấy chị phía sau cũng order gà và nước như mình, lại đc miếng to , …   Thêm",3 sao,một năm trước
"Quán làm ăn riết chán , làm lâu bỏ mẹ, hồi đó quản lý nhân viên củ làm rất nhanh, giờ thay đổi quản lý nhân viên mới làm lâu bỏ mẹ,  mang tiếng thức ăn nhanh, nhanh dữ chưa   Thêm",1 sao,một năm trước
Đồ ăn ra nhanh. Nhân viên nhiệt tình Đồ ăn:  5…   Thêm,5 sao,6 tháng trước
"Gà nóng giòn, nhân viên phục vụ nhanh va nhiet tinh Dịch vụ Ăn tại chỗ…   Thêm",5 sao,7 tháng trước
Phục vụ chậm. Muỗng nĩa dơ. Nhân viên ở quầy gà nói chuyện không tập trung phục vụ Dịch vụ…   Thêm,3 sao,9 tháng trước
