text,stars,date
"Đồ ăn thì khỏi bàn rồi ngon nhất là mì ý
Nhân viên hòa đồng vui vẻ
Nhân viên bảo vệ vui tính Loại hìn…   Thêm",5 sao,một năm trước
"nhân viên thái độ , không niềm nở . Làm dịch vụ quá tệ",1 sao,4 tuần trước
"note 2 ức mà lấy 1 ức 1 đùi, vào xin đổi lại thì dựt ngược thái độ với khách",1 sao,2 tháng trước
"Đồ ăn ngon, view đẹp, chỗ ngồi rộng rãi sạch sẽ, giá đồ ăn vừa phải, nhân viên nhiệt tình",5 sao,5 năm trước
"Với mức giá chỉ 116k cho 4 miếng gà thì nơi này khá là tốt trong tầm giá, chưa kể về độ ngon thì chỉ đứng dưới Texas Chicken. Xứng đáng quay lại.
If you are looking for a fried chicken brand, this is a good choice for everything.
8/10",5 sao,2 năm trước
"Dễ thương lắm ạ
Cám ơn team rất nhiệt tình nhen ❤️❤️ Dịch vụ Ăn tại chỗ…   Thêm",5 sao,8 tháng trước
"Đồ ăn ngon, có tương chua ngọt làm điểm nhấn khác biệt so với các gà rán khác. Tuy nhiên nhiều khi nhân viên kì cục, thái độ chưa tốt.   Thêm",4 sao,3 năm trước
Tại sao không phục vụ combo 69k. Biết người ta chạy xa lắm không. Không phục vụ thì thông báo Đồ ăn: …   Thêm,1 sao,3 tháng trước
Món ăn ngon... nhân viên phục vụ nhiệt tình... Dịch vụ Ăn tại chỗ…   Thêm,5 sao,một tháng trước
"Jollibee Trần Hương Đạo sạch sẽ, khá rộng. Đồ ăn ngon, phục vụ nhanh chóng, thân thiện. Dịch vụ…   Thêm",4 sao,11 tháng trước
"Đồ ăn ngon, nhân viên thân thiện, không cần chờ lâu!! Dịch vụ Ăn tại chỗ…   Thêm",5 sao,2 tháng trước
"Không gian khá ok nhưng trưa thì quá đông
Dịch vụ ổn
Đồ ăn khá ngon nhưng không có gà cay. Mình thì thích ăn cay   Thêm",5 sao,2 năm trước
"Mình có việc nhưng mà đi sớm quá chỗ đó chưa mở cửa thì mình có ghé vào đây, mình chỉ gọi ly nước nhưng nhân viên vẫn rất nice , không gian sạch sẽ vệ sinh mát mẻ   Thêm",5 sao,6 tháng trước
tuyệt vời k có gì để nói thêm quá xuất sắc Đồ ăn:  5…   Thêm,5 sao,một tuần trước
"Đồ ăn ngon , quán hơi đông Dịch vụ Ăn tại chỗ…   Thêm",5 sao,một năm trước
"Jollibee lúc nào cũng có mấy combo ngon rủ no nê thế này, cơ mà bữa mình đi cuối tuần hơi đông nên phải ngồi ké bàn dài để ăn nên hi vọng sau này có mở luôn cả tầng 2 vào dịp lễ, cuối tuần.   Thêm",4 sao,2 năm trước
"Rất tệ quán gì đâu nhân viên phân biệt đối xử, mình lên trước thấy có chõi ghế sofa đòi vô đó ngôi nhân viên nói là chỗ 4 người vậy mà một lát cũng hai mẹ con lên vậy mà người ta được vô y chỗ đó ngồi không ai cản, không đáng tiền tệ hại   Thêm",1 sao,7 tháng trước
"Quán sạch sẽ thức ăn ngon,gà chỉn chuẩn ngon,hợp khẩu vị cả người lớn và con nít",5 sao,4 năm trước
"Chờ tính tiền gần 10p xong tiệm kêu mình là phải có bàn mới order được
Trong khi gửi xe mình nói là ăn tại chỗ
Vô tiệm cũng khi nghe ai nói gì, tới lúc thanh toán lại nói câu trên
Vậy giờ không có bàn thì mình làm gi ? Đi về hả   Thêm",1 sao,8 tháng trước
"Nhân viên không làm theo ghi chú, note 6 bịch tương cuối cùng ăn khoai và gà không có 1 bịch tương chua ngọt   Thêm",1 sao,6 tháng trước
"Đồ ăn ngon rẻ, bữa có sự kiện tặng gấu bông capypara rất may mình đặt qua app và tới lấy quán giữ đơn cho mình phục vụ nhanh nhẹn tận tình chu đáo, rất thích ăn ở Jollibee mong có thêm gà sốt phô mai.   Thêm",5 sao,7 tháng trước
"Quán đông, chỗ ngồi rất chật, gà chiên ăn k ngon và k dc giòn lắm mặc dù đang rất nóng hổi, trong các chuỗi gà chiên thì cá nhân m xếp hiệu này hạng cuối. Chấm tương ớt ngọt mà k có tương ớt cay, k hợp khẩu vị cá nhân m. Hơn nữa luôn có …   Thêm",2 sao,7 tháng trước
"Ăn buổi trưa rất đông khách, nv nhiệt tình Giá mỗi người 100-200 N ₫…   Thêm",5 sao,một tháng trước
cửa hàng làm quá lâu đợi hơn 1 tiếng vẫn chưa giao đồ ăn Dịch vụ Giao tậ…   Thêm,1 sao,4 tháng trước
Ăn cũng ngon. Nhân viên thân thiện. Chỗ mát mẻ.,5 sao,3 năm trước
Gà không tươi và món mới nhất cũng ngon nhân hamburger Tom không ngon Dịch vụ…   Thêm,1 sao,3 tháng trước
"Phục vụ tốt.
Vị gà, mì, sốt khẩu vị tạm được.
Vệ sinh sàn nhà, bồn rửa tay không được sạch sẽ.",3 sao,6 năm trước
"Nay mình đi ăn vào khung g cao điểm, cửa hàng rất đông. Tuy nhiên trải nghiệm mình nhận dc là hơn cả sự mong đợi, nhân viên rất thân thiện, quản lí sắp bàn cho khách rất nhiệt tình, vui vẻ.   Thêm",5 sao,Thời gian chỉnh sửa: 6 tháng trước
"Bé nhà mình rất thích món mig Ý tại đây. Jollibee dành cho bé, khẩu phàn, khẩu vị rất hợp với bé, giá cả hợp lý. NV mau lẹ chuyên nghiệp   Thêm",5 sao,Thời gian chỉnh sửa: 2 năm trước
"Mì ý rẻ, ăn cũng tạm ổn. Nếu nói quá xuất sắc thì không tới nỗi nhưng nhìn chung dễ ăn. Dịch vụ…   Thêm",4 sao,2 năm trước
Gà ngon. Đông khách nên đợi hơi lâu. Mì ý không ngon. Giử xe ok.,4 sao,4 năm trước
đồ ăn ngon môi trường thoáng nhân viên thân thiện Dịch vụ Ăn tại chỗ…   Thêm,5 sao,4 tháng trước
"Ăn trưa 40k 1 phần, ngồi máy lạnh, ngắm xe chạy cũng chill. Vệ sinh sạch sẽ, đầy đủ tiện nghi Đồ ăn: …   Thêm",5 sao,7 tháng trước
"Trước giờ jollibee kcj để mình chê hết, nhưng đợt này mình khá thất vọng, chi nhánh không nên ham lời mà hẹn khách khi không chắc chắn về số lượng set ăn sẽ bán chứ, mình biết chương trình tặng gấu khá đông và mấy bạn quá tải công việc nên …   Thêm",1 sao,8 tháng trước
"Khó kiếm chỗ ngồi, thiếu sự hỗ trợ của quán Dịch vụ Ăn tại chỗ…   Thêm",4 sao,một tháng trước
Nhân viên nữ lầu 1 thái độ phục vụ kém Dịch vụ Ăn tại chỗ…   Thêm,1 sao,2 tháng trước
"nhân viên phục vụ nhiệt tình, không gian có góc nhìn ra đường trần hưng đạo và nguyễn văn cừ khá đẹp",4 sao,Thời gian chỉnh sửa: 7 năm trước
"Nhân Viên CL Trang nhiệt tình, mấy bạn phục vụ chu đáo lấy đồ dùng hộ luôn cho khách Dịch vụ…   Thêm",5 sao,một năm trước
"Combo 200k 200 CH gì đó khá hời
Đồ ăn ngon, nhân viên nhiệt tình
Tiệm đông nhưng k xô bồ. Cần gi là nhân viên tới liền 10 đỉm ❤️   Thêm",5 sao,7 tháng trước
"Hay ghé đây mua kem và gà combo. Giá ổn. Kem ngon nhất
Dạo gần đây có lẽ do đông khách order đi và đơn online quá nên cửa hàng tạo 1 booth riêng cho order. Làm.chật cái trệt và làm không khí khá lộn xộn   Thêm",5 sao,một năm trước
"Quá tệ, đổ bể hết đồ ăn, không có dụng cụ ăn uống, không ống hút, không có sốt chấm Dịch vụ…   Thêm",1 sao,một năm trước
"Lâu quá không ghé, vẫn ưng như ngày nào. Đông quá nên bàn ghế hơi chật. Điểm 10 cho bộ đồ ăn bằng muỗng nĩa inox nha.   Thêm",5 sao,8 tháng trước
"Nhân viên không biết có để tâm vào khi nghe khách gọi món không ý???? Biết là quán rộng vs đông nên phục vụ không tránh khỏi sai sót, lần đầu mk ăn thì oder bấm nhầm số bàn, lần tiếp theo thì gọi kem socola đem ra kem dâu... Ý là ăn bao …   Thêm",1 sao,11 tháng trước
"Nhân viên nhiệt tình hơn tháng trước. Đa pgần là sinh viên nên rất trẻ trung và năng động. Rất thích không khí làm việc của các bạn, vừa ăn vừa nhìn đã mắt thêm động lực.   Thêm",4 sao,Thời gian chỉnh sửa: một tháng trước
"Nhớ ăn gà cay , khoai tây chiên vị BBQ nha bây Dịch vụ Ăn tại chỗ…   Thêm",5 sao,một năm trước
"Nhanh, mình mua mang đi còn nóng hổi tới nhà luôn Dịch vụ Giao tận nơi…   Thêm",5 sao,3 tháng trước
"Oder hơi lâu, có người coi xe, không gian thoải mái
Baemin grapfood now goviet",4 sao,5 năm trước
"Quán lúc nào cx đông, trong tuần hay cuối tuần=)). Gọi món ở quầy, lên món khá nhanh, nhưng lên lầu là phải tìm chỗ lẹ nếu không sẽ không có chỗ. L3 hôm nào tổ chức tiệc là nghẹt ứ lun.   Thêm",5 sao,một năm trước
"Cực kì ghét chạy quảng cáo ở đây. Bảo 5/12 có gấu, 17h tới thì bảo hết đợi ngày mai? Giới hạn số lần quà trong ngày hả? Thôi về đi mng ơi, lên chả có gấu đâu☺️ Quảng cáo như lò í, thay vì nói chỉ có vài chục slot quà thì nó nói áp dụng tớ …   Thêm",1 sao,8 tháng trước
"Thái độ tệ hơn chữ tệ
Nhân viên ord sai còn cãi khách :))))
Không quay lại Dịch vụ…   Thêm",1 sao,6 tháng trước
"Quy trình nhanh, nhân viên dễ thương, giá rẻ. Món gà vui vẻ ngon bổ rẻ.",5 sao,6 năm trước
"Đồ ăn cũng được, cũng ngon hơi đông hơi ồn Dịch vụ Ăn tại chỗ…   Thêm",4 sao,3 tháng trước
"có ai ăn xong về ói nôn mữa liên tục như trúng thực như ny mình ko ạ , chiều 12/12 mình dắt ny mình ra ăn cơm gà giòn thì về nhà bị nhợn nôn mữa ra hết, cả chiều tối ny mình chỉ ăn đúng jollibee, đồ ăn quán có đảm bảo vệ sinh ko vậy   Thêm",1 sao,7 tháng trước
"Hôm nay mình tới lúc 20h40, quán rất đông hết bàn nhưng nhân viên thờ ơ không báo là đã hết bàn để mình đi chỗ khác. Mình có bảo mình đi 3 ng thì còn bàn ko thì nvien bảo còn còn dửng dưng vãi lol :) Kêu order đi, đến khi mình thanh toán …   Thêm",1 sao,một năm trước
"quán ồn không nghe nhân viên gọi đơn, lúc sau mình lại hỏi xong quay ra chưa đi ra đc tới cửa nghe nhân viên nói với nhau kêu 2-3 lần không lại, nhân viên kiểu này mình tới 1 lần không có lần 2   Thêm",1 sao,10 tháng trước
"Ngon, luôn đông khách.
Khách ăn xong ra dọn ngay, đảm bảo vệ sinh và luôn có bàn trống cho khách mới.
Nhân viên chia ra take care khách bài bản, bảo vệ thân thiện và supportive.   Thêm",5 sao,một năm trước
Mua combo 2 người cho đúng 2 bịch tương 1 tương cà 1 tương ớt Đồ ăn:  1…   Thêm,1 sao,3 tháng trước
"Lâu lâu ghé lại, trời mưa nhưng nhân viên không ngại che dù cho khách hàng ra vào, mọi thứ ok ☘️ Dịch…   Thêm",5 sao,Thời gian chỉnh sửa: một tháng trước
"Phần ăn khá nhiều. Gà mọng nước không bị khô, da ga giòn. Nhân viên phục vụ khá chậm nhưng cũng thông cảm bởi vì quán khá đông. Không gian ăn rộng rãi thoải mái không bị ngợp   Thêm",4 sao,một năm trước
Trưa 2/6 tấm 13h 2 vc mình có dắt bé đến ăn set Gà gán + mì ý (chỉ có bé sử dụng). Khi vào quán thì ruồi bay rất nhiều mình đã thấy bất an rồi bé dùng xong 18h tối là đau bụng đi ngoài 20h nôn hết ra toàn đồ ăn lúc trưa sử dụng đến khuya là sốt cao. Đúng là ngày quốc tế thiếu nhi đáng nhớ.   Thêm,1 sao,một năm trước
"Gà rán không mỡ như KFC nhưng hơi mặn hơn chút và không có bắp cải trộn để ăn kèm , thanh cá Dịch vụ…   Thêm",4 sao,8 tháng trước
"Đồ ăn ở đây rất ngon và giá cả hợp lý, nhân viên thật sự rất thân thiện và giống như được đào tạo chuyên nghiệp, một quán ăn rất xuất xắc tuy nhiên không có gì đặc sắc lắm.   Thêm",5 sao,một năm trước
"Nhìn chung thì nhân viên ok , nhưng mà món ăn không giống ảnh minh hoạ . Để là cánh gà nhưng mang ra ức gà , hỏi thì nv bảo phải dặn mới được , sau khi nhờ đổi thì đc báo là bếp hết . Nếu hết thì nên báo trc sẽ thấy hoan hỷ hơn ạ .   Thêm",4 sao,một năm trước
"hôm nay thứ 7 ngày 2/11 mình có ghé đây khoảng 20h-21h, mình chạy tới và hỏi chú bảo vệ giữ xe để xe sát lề đường được ko thì thay vì chú có thể nói với mình dễ nghe hơn hay sao đấy thì chú lại bảo ""có đuôi không, thấy xe người ta dắt trên …   Thêm",1 sao,9 tháng trước
"Nên trải nghiệm gà ở Jolibee nha mọi người.
Thích nhất dịch vụ tổ chức sn cho trẻ em ở đây. Cực kỳ chu đáo và nhân viên có trách nhiệm cao.
Bộ phận HR đào tạo khá tốt.   Thêm",5 sao,11 tháng trước
"Nay mình đi ăn lúc 12h07, mình đứng order thì thấy có bạn nhân viên chủ động tắt quạt để váy mình khỏi tốc, nhân viên thật sự rất tinh tế. Dù chưa trải nghiệm đồ ăn nhưng vẫn đánh giá 5 sao vì sự tinh tế và thân thiện này   Thêm",5 sao,một năm trước
Đồ ăn ngon. nhân viên nhiệt tình,5 sao,8 năm trước
Nhân viên tên bình gọi món cho mình rất nhanh chóng và thân thiện. Tổng thể quán quá ưng bụng trong tất cả các chi nhánh   Thêm,5 sao,một năm trước
"Nay mình đi nhóm 6 người, quán đông. Các bạn nhân viên hỗ trợ lên lầu gọi món, mang muỗng nĩa cho mình luôn. Quá là oki so với mong đợi của mình   Thêm",5 sao,một năm trước
"đồ ăn ngon, sạch sẽ Đồ ăn:  5 Dịch vụ: …   Thêm",5 sao,4 tuần trước
"Mua combo có cánh gà mà NV mang lên ko có cánh, ko báo trc khách, lên mới bảo hết cánh gà rồi
Đến 1 lần này thôi   Thêm",1 sao,một năm trước
"Thái độ nhân viên phục vụ rất tệ. Nhân viên trong ca rất đông. Nhưng đứng đó nhìn ko dọn bàn cho KH, kêu thì ngáo ngơ ko trl   Thêm",1 sao,một năm trước
"Jollibee này nhiều chỗ ngồi, hơi chật tí nhưng khá oke. Dịch vụ Ăn tại c…   Thêm",5 sao,Thời gian chỉnh sửa: 2 tháng trước
Ngon bổ rẻ Dịch vụ Ăn tại chỗ…   Thêm,4 sao,một năm trước
đồ ăn rất ngon mh rất thích Dịch vụ Mua mang đi…   Thêm,5 sao,5 tháng trước
"Dù đông, nhưng vận hành rất nhanh.
Các bạn nhân viên nhiệt tình và rất tôn trọng khách hàng.
Chắc chắn sẽ quay lại.",5 sao,3 năm trước
"Trưa này mình ghé quán rất đông. Tuy nhiên chưa bao giờ mình đi chi nhánh nào mà cả cảm thấy nhân viên đến quản lí, mọi thứ đều xuất sắc như vậy. 10 điểm cho dịch vụ   Thêm",5 sao,một năm trước
"Quán mát mẻ, nhân viên thân thiện, đồ ăn lên nhanh nha, rất ngon nữa thích nhất là món mì ý 😋 … Dịch v…   Thêm",5 sao,11 tháng trước
"Nhân viên tệ, thái độ với khách hàng",1 sao,4 tháng trước
"dạ quán cần xem lại bảo vệ xe ạ, nay mình vào quán và chú không đưa thẻ xe và lát mình ra thấy chú dắt xe mình ra gần lề thì mình có hỏi tại saoo và chú trả lời rất gắt gỏng và bảo mình tại sao không lại chỗ chú lấy thẻ xe🥲🥲🥲 …   Thêm",1 sao,một năm trước
Combo79 k mua 2 phần mà nhân viên tự động thu 160k . Số lẻ đó ko đáng nhưng để giá sao thì phải thu vậy   Thêm,5 sao,10 tháng trước
"Ngày 13/5/24 Nhân viên Khả Hân ord k đúng yêu cầu của khách, ord xong k đưa bill để check nên bị sai, đồ ăn nguội, khoai nguội, gà khô k nuốt nỗi. Nói chung là tệ   Thêm",2 sao,một năm trước
"gà với mì ý ở jollibee vô cùng ngon lun hợp khẩu vị ăn 2 năm r vẫn thích
với chú bảo vệ lun dắt xe ra cho khách dth lắm   Thêm",5 sao,9 tháng trước
"Nhân viên bảo vệ không hướng dẫn chỗ để xe cho khách, đường thì đông mà đứng dưới đường không biết dắt xe ở đâu",1 sao,9 tháng trước
"Đồ ăn thì ngon mà khi mua đã dặn là cho thêm sốt tại ít nv kêu ok mà đến khi về nhà thì lại k có thêm bịch nào, tiếc j mấy bịch sốt v ạ trong khi lúc đầu mình cũng nói là mua thêm sốt được k thì nv bảo để cho thêm về chả thấy đâu?   Thêm",3 sao,một năm trước
"Quán mới khai trương gần đây, gà theo đánh giá cá nhân của mình thì không được tươi và ngon lắm, cho do bữa đó gà buồn. Giá cũng hợp lý, có chỗ gởi xe 2 bánh còn 4 bánh thì có thể dừng mua vì không có biển cấm dừng. Có chỗ ngồi để tổ chức tiệc sinh nhật cho các con.   Thêm",4 sao,một năm trước
"Nhân viên rất nhiệt tình, hỗ trợ lấy tương muỗng nĩa cho khách. Không gian sạch sẽ. Gà ngon không bị nguội, mê nhất món mì ý Jolly siêu ngon. Nước còn được đổi qua pepsi không calo nữa.
10 điểm 🫶🏻 …   Thêm",5 sao,một năm trước
"Nơi vui chơi, giải trí tuyêt vời cho các bé",5 sao,Thời gian chỉnh sửa: 7 năm trước
"Bấm bill số bàn sai, nhân viên đi tìm ko ra số bàn, đợi tới khi mình hỏi thì mới xem lại đưa đồ ăn. Đồ ăn mang ra nguội ngắt, ko bao giờ quay lại chi nhánh này   Thêm",2 sao,một năm trước
Đồ ăn ngon rẻ cách phục vụ tốt nhưng không gian hơi hẹp Dịch vụ Ăn tại c…   Thêm,5 sao,một năm trước
"Mua mì ý với cục gà thôi mà phải chờ tận nửa tiếng, nhân viên cả tá 10 mấy người mà làm không xong. shipper vào sau thì toàn phục vụ shipper trước, khách tới trước thì để chờ sau nắng nóng mắc mệt.   Thêm",1 sao,một năm trước
Không mua combo. Dặn lấy đùi...mấy lần rồi qua lần nào cũng dặn. Về mở túi ra toàn ức. Mấy lần rồi đều bỏ qua. Lần này lên đánh giá 1*,1 sao,một năm trước
"Nói thiệt là đông điên lun, ngồi lại chật quá trr, mà ăn còn bị đuổi lẹ hơn ăn dokki nữa Dịch vụ…   Thêm",2 sao,9 tháng trước
Gà cay ở đây đỉnh lắm nho 😍 … Dịch vụ Mua mang đi…   Thêm,5 sao,2 tháng trước
"Trời ạ!!!Đặt đồ chi nhánh này 2 mì ý,2 gà mà chỉ cho 1 gói tương DUY NHẤT.Quá chán",2 sao,10 tháng trước
Lâu lâu quay lại thấy vẫn hương vị cũ Dịch vụ Ăn tại chỗ…   Thêm,5 sao,một năm trước
"kêu 145 mà ra là 185 mà 185 sẽ có 2 mì ý 1 ức gà 1 đùi 1ức 3 ly nước khi nhận được thì 2 ly nước 2 mỳ ý 1 cánh 1 ức ,rồi 1 đùi với 1 ly nước của t đâu :))   Thêm",1 sao,một năm trước
mua combo 2 ng cho có 2 bịch tương Đồ ăn:  1…   Thêm,1 sao,3 tháng trước
"Mình là con gái, đi ăn với bạn nữ khác vào lúc 24/11/2023 15:00, lúc ra tới bãi giữ xe thì xe bị để phía trong hơi chật, sức con gái yếu nên cũng khó lấy xe ra, nên mới nhờ bạn bảo vệ lấy ra dùm (xin phép gọi bạn vì trông bạn có vẻ còn khá …   Thêm",1 sao,một năm trước
nhân viên cả hệ thống đều đỉnk và rất tận tâm với khách Đồ ăn:  5…   Thêm,5 sao,7 tháng trước
"Nhân viên order tầm 10h30 ngày 21/11 thái độ cực kì tệ, 1 chuỗi lớn như Jolibee nên training lại thái độ phục vụ của nhân viên, ghé rất nhiều lần, lần nào cũng mang bực dọc về, cạch luôn jolibee   Thêm",1 sao,một năm trước
"Đã kêu riêng 1 mì ý lớn, 1 gà cay rồi, khống muốn uống nc nên ko gọi. Nhận viên nhắc lại bill cũng không nhắc là có nước thấy vậy cũng tin tưởng ko hỏi lại. Cuối cùng cũng lại bấm compo mì nước rồi tính thêm tiền khách. Qua mặt khách hàng vậy ??? Thất vọng !   Thêm",2 sao,một năm trước
"Chất lượng món ăn: tốt, không quá mặn như 1 số chi nhánh và thương hiệu khác, vừa phải. Món ăn được phục vụ khi còn nóng. …   Thêm",4 sao,2 năm trước
Hôm nay mình có 1 trải nghiệm khá tệ tại quán khi có 1 con gì đó nhìn giống con ruồi trong ống hút của bạn mình   Thêm,1 sao,một năm trước
"gà ngon, giòn, thịt kh bị khô, nhân viên lịch sự và tất bật, không gian cũng tạm, mà mình ngồi ghế dài dạng sofa, các bàn tới trước đẩy ghế ra cho chỗ họ rộng, thành ra chỗ mình chật, mình kh trách nhân viên nhưng mong anh chị để ý những chuyện này để những khách hàng ngại ý kiến như mình có trải nghiệm tuyệt vời hơn ạ   Thêm",5 sao,một năm trước
"Hôm qua mình cùng 3 người bạn đến Jolibee Trần Hưng Đạo ăn trưa, tổng cộng 4 người. Bữa giờ mình PR quảng bá Jolibee rủ mọi người đi ăn, cũng ghé đây ăn bữa h, cũng order grab liên tục vì món gà cay và mì ý siêu ngon. …   Thêm",1 sao,2 năm trước
"Hôm nay mình ăn quán rất đông nhưng anh chị nhân viên bình tĩnh, nhiệt tình, không cáu gắt, đồ ăn lên cũng khá nhanh. Bác bảo vệ lớn tuổi dễ thương. Chắc chắn sẽ quay lại trong tương lai.   Thêm",5 sao,một năm trước
"Nhân viên quá nhiệt tình, thân thiện so với trải nghiệm của các thương hiệu khác mình từng đi 👍👍👍 …   Thêm",5 sao,một năm trước
đồ ăn và nhân viên phục vụ rất tốt nhưng thái độ bảo vệ rất mất lịch sự cần xem lại Đồ ăn:  5…   Thêm,1 sao,một năm trước
"chú bảo vệ ở đây dth lắm ạ, gà oke Đồ ăn:  4…   Thêm",5 sao,6 tháng trước
"Đã ăn nhiều cơ sở, riêng cơ sở này có vị trí đẹp và sạch sẽ nhất, nhân viên cũng nhiệt tình…10 điểm D…   Thêm",5 sao,một năm trước
"đồ ăn ngon, nhân viên bảo vệ thân thiện Đồ ăn:  5…   Thêm",5 sao,9 tháng trước
"Nhân viên khá kì cục, đi ăn sinh nhật mà chẳng chơi gì hết, ăn xong rồi mở nhạc là xong chẳng làm gì nữa. Gà chiên bị khét . Phòng chật hẹp, dơ bẩn.   Thêm",1 sao,2 năm trước
"Đồ ăn quán ok, quán khá đông nhất là đặt mua mang về nên nếu mua mang về thì sẽ phải đợi hơi lâu, thường ngày thì sẽ đông vào buổi tối còn ngày lễ thì không có chỗ ngồi luôn, được cái đồ ăn ok các bạn phục vụ dễ chịu, nếu có gì cũng nên thông cảm nhiều đơn với khách quá sẽ ghé quán lại :D   Thêm",4 sao,2 năm trước
Nhân viên thái độ coi thường khách hàng. Muốn đuổi khách. Đã gửi phản ảnh nhưng không được phản hồi.   Thêm,1 sao,một năm trước
"Quán ngày mình đi khá đông khách chưa kể shipper mua về nhưng lên đồ ăn khá nhanh, các bạn nhân viên rất thân thiện   Thêm",5 sao,một năm trước
"Đang chạy chương trình khuyến mãi nên đông quá xá đông, nhân viên nhiệt tình, thân thiện, chuyên nghiệp   Thêm",5 sao,10 tháng trước
"Đồ ăn ngon, nhân viên thân thiện
Riêng thái độ của ""nhân viên trông xe"" hách dịch với khách. Khi đỗ xe ""không được hướng dẫn"" mà còn nhận được thái độ ""không phù hợp chuẩn mực của ngành dịch …   Thêm",3 sao,2 năm trước
"Tiệm khá là đông,đồ ăn cũng khá ngon,lên tầng 2 thì view khá là chill Dịch vụ…   Thêm",5 sao,9 tháng trước
nhân viên rất nhiệt tình Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,2 tháng trước
"Kem 5k ngon.
Quán đông quá, chỗ ngồi vệ sinh chưa đc sạch
Nhà vệ sinh thúi nhức nách luôn …   Thêm",5 sao,2 năm trước
khong gian du sang Giá mỗi người 1-100.000 ₫…   Thêm,3 sao,3 tuần trước
Mua 2 ức 1 đùi mà đưa 2 đùi 1ức và lần nào mua cũng dặn lấy toàn bộ tương cà nhưng về nhà chỉ có đúng 1bich còn lại là những loai sốt chưa ngọt và tương ớt   Thêm,1 sao,một năm trước
"Nhân viên phục vụ vui vẻ niềm nỡ,tay chân nhanh nhẹn k.có.cái j phải bàn về điều đó nhưng chỉ có 1 cái k ổn.lắm. tầm 11h30,26.08.2023 e có nhận đơn nhưng do e bất cẩn k cầm hoá đơn cũng k kiểm tra đơn hơn lỗi này là của em k trách ai, khi e …   Thêm",1 sao,một năm trước
"T7 13/11/2022 Mình đưa vợ bầu đi ăn combo 149k + 2 kem + bánh mango 2 mì ý, 1 gà rán sốt cay. Ăn xong về bị đau bụng tiêu chảy cả đêm, nôn tháo, suýt phải đi bệnh viện, vợ mình cũng bị. Có lẽ lúc đó quán quá đông và đồ ăn của mình được chế biến quá vội, cho mình cảm giác lần này về Jollibee quá tệ   Thêm",1 sao,2 năm trước
Nên coi lại nv về thái độ phục vụ với khác . Đã làm thiếu món cho khách mà nch rất kì Đồ ăn:  3…   Thêm,1 sao,một năm trước
"Món gà phần má đùi quá mặn, nhân viên 10 điểm, nước 6 điểm Dịch vụ Ăn tạ…   Thêm",1 sao,9 tháng trước
"Hôm nay mình đi ăn ở đây, vô gọi món ăn tại quán nhưng nhân viên không nói là hết bàn. Mình lên lầu thì hết bàn xuống lại cũng hết. Hỏi nhân viên thì bị lơ :)) hỏi 2 3 lần luôn nha.",1 sao,2 năm trước
"Giao hàng đúng giờ,nhân viên nhiệt tình…Good!",5 sao,3 năm trước
"Góc đường, tổ chúc cho trẻ em sinh nhật, tất niên là tuyệt",4 sao,5 năm trước
Bảo vệ kéo xe khách như giặt,1 sao,4 tháng trước
"Anh chị nhân viên ở đây siêu dễ thương , mì thì cho sốt siêu nhiều ăn ngon lắm luôn . Không gian thì nhiều tầng khá thoáng   Thêm",5 sao,một năm trước
Vị trí rất tiện tiếp cận.,5 sao,2 năm trước
Bãi đỗ xe bảo vệ ghi phấn lên xe làm xước xe Dịch vụ Ăn tại chỗ…   Thêm,1 sao,6 tháng trước
"Thức ăn hợp khẩu vị cho các bé và cả người lớn
Nhân viên ở đây tuyệt vời , nhiệt tình vui vẻ
Không gian sạch sẻ ấm cúng, các phòng tổ chức tiệc hợp mặt hoặc sinh nhật rất ok.   Thêm",5 sao,một năm trước
Order đã hỏi trước có đùi ko thu ngân bảo có mới order 2 đùi nhưng nhận lại cánh và má đùi. Ăn ngán cực !   Thêm,3 sao,một năm trước
"Đồ ăn ngon, chất lượng dịch vụ tốt, nhân viên siêu siêu đáng yêu, từ giờ sẽ trở thành fan trung thành của Jollibee <3   Thêm",5 sao,một năm trước
"Món gà và cơm gà đều ngon. Các món ăn vặt đều hợp khẩu vị. Nhân viên thân thiện, lịch sự. Phòng tổ chức sinh nhật cho bé thì đẹp, dễ thương.",4 sao,4 năm trước
"Vẫn như những chi nhánh khác của jolli, nhân viên nhiệt tình, không gian thì cũng rộng nhưng lúc nào cũng full khâch nên hơi ngợp, máy lạnh siêu lạnh   Thêm",5 sao,một năm trước
"Quán ngay góc ngã 4-5, rộng thoáng ngắm đc toàn cảnh Dịch vụ Ăn tại chỗ…   Thêm",5 sao,8 tháng trước
"Bạn Huy Quản Lý Team dễ thương, nhiệt mình gọi món, đồ ăn ngon, nhân viên phục vụ 10đ Dịch vụ…   Thêm",5 sao,một năm trước
khong gian hop ly Dịch vụ Ăn tại chỗ…   Thêm,3 sao,2 tuần trước
"Đội ngũ nhân viên khá nhiệt tình phục vụ cho một lượng khách hàng đông đảo, món ăn ở đây cá nhân mình đánh giá là ngon so với các hàng gà rán khác do gà tươi hơn, có thêm món mì ý cũng khá ngon. Nói chung là ổn so với mức giá. Khách hàng …   Thêm",4 sao,4 năm trước
