text,stars,date
"Không phải đợi món lâu, có chỗ ngồi ở tầng trệt và trên lầu, view nhìn ra công viên Tao Đàn. Đồ ăn: …   Thêm",5 sao,2 năm trước
"Phục vụ thức ăn nhanh chóng,nhân viên phục vụ tốt,không gian rộng rãi,thức ăn nóng giòn,vừa vị Loại h…   Thêm",5 sao,2 tháng trước
"Thái độ của nhân viên rất khó chịu lúc mình đến nha, đây là lần đầu tiên mình đến cửa hàng ở Saigonstar nhưng mà thất vọng vô cùng, biết là mấy bạn cũng rất gấp để về nhưng mà dù gì cũng chỉ mới 20g mấy chưa đến nỗi các bạn phải xếp ghế …   Thêm",2 sao,một năm trước
"Gà siuu ngon, nhân viên nhiệt tình với thân thiện lúmm",5 sao,một tuần trước
Nhân viên phục vụ nhiệt tình. Dễ thương. Nên ghé thử nha Loại hình bữa ăn…   Thêm,5 sao,2 tuần trước
"đồ ăn ngon, phục vụ tốt Loại hình bữa ăn Bữa trưa…   Thêm",5 sao,một tuần trước
Thật tuyệt vời lần đầu tiên tôi ăn tại một quán ngon tuyệt vời như vậy. Thật hạnh phúc Đồ ăn:  …   Thêm,5 sao,3 tuần trước
"Nhứt cái néchhh
Nhân viên siu dễ huông, friendly (chị Diệu Vy á), noái chung là vé gy niceee :3 Dịch …   Thêm",5 sao,9 tháng trước
"Đồ ăn ngon, phục vụ oke. Sẽ quay lại Đồ ăn:  5…   Thêm",5 sao,một tháng trước
"Gà cay rất ngon đã ăn rất nhiều lần, nhân viên nhiệt tình Loại hình bữa ăn…   Thêm",5 sao,2 tuần trước
"ngon, phục vụ tận tình, tương ớt chua ngọt siu ngon Đồ ăn:  5…   Thêm",5 sao,một tuần trước
Quái vật diệt gà😡💆🏻‍♀️ … Đồ ăn:  5…   Thêm,5 sao,2 tháng trước
"Nhân viên của chi nhánh nhiệt tình chuyên nghiệp, đồ ăn được phục vụ nhanh chóng! Loại hình bữa ăn…   Thêm",5 sao,2 tuần trước
"Không gian rộng rãi, thoáng mát. Về phân khúc fastfood thì mình thấy Jolibee ăn ổn nhưng cũng không ấn tượng lắm. Đi tầm bữa trưa nên quán hơi đông, được cái nhân viên phục vụ nhanh nhẹn nên cũng không phải chờ quá nhiều   Thêm",4 sao,2 năm trước
"Ngon, phục vụ tốt Đồ ăn:  5 Dịch vụ: …   Thêm",5 sao,2 tuần trước
Rất tuyệt Đồ ăn:  5 Dịch vụ:  …   Thêm,5 sao,4 tuần trước
"Mọi trải nghiệm của tôi ngày hôm đó đều rất tốt từ món ăn tới dịch vụ từ của hàng và nhân viên trừ chú bảo vệ. Đối với tôi, bảo vệ giữ xe như bộ mặt của nhà hàng. Hôm 23/3 khoảng 9h40 chú đã không nhiệt tình chỉ dẫn, không dắt xe cho tôi mà còn yêu cầu tôi lại đưa thẻ xe cho chú.   Thêm",2 sao,4 tháng trước
"Đồ ăn ngon, nhân viên dễ thương và nhiệt tình Dịch vụ Ăn tại chỗ…   Thêm",5 sao,10 tháng trước
"Món ăn rất hợp vị mình, đặc biệt là cơm gà sốt mắm tỏi và nhân viên cũng rất thân thiện!",5 sao,10 tháng trước
thái độ pv tốt đồ ăn ngon Đồ ăn:  5…   Thêm,5 sao,2 tháng trước
"Bạn nhân viên xăm ở bắp tay rất thái độ nha, đừng để vì hình xăm mà người ta đánh giá mình nó kỳ lắm ạ.
Khách hỏi chưa hết câu đã nhảy vào họng khách, mặc dù mình có biết câu trả lời …   Thêm",1 sao,3 tháng trước
"Đồ ăn ngon, nhân viên nhiệt tình, không gian rộng, thoải mái khi ăn. Đồ ăn:  5…   Thêm",5 sao,3 tuần trước
Đồ ăn ngon nv nhiệt tình Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,một tháng trước
"Thức ăn và nước uống ở đây rất ngon!!! Không cần phải vất vả chọn món mà cửa hàng luôn luôn có những Combo giá cả rất hợp lí, chỉ với 139k là bạn đã có ngay 1 phần ăn thật ngon miệng cho bữa trưa của mình!!! …   Thêm",5 sao,6 năm trước
"Phải nói là yêu Joliibee sài gòn làm sao
Đồ ăn ngon. Các bạn nhân viên nhiệt tình.
Đúng tọa điểm tại thành phố lớn nên rất chất lượng
Mãi keo   Thêm",5 sao,3 tháng trước
"Đối với những cửa hàng món rán thế này thì chỉ có thể gọi là ăn cho vui thôi chứ muốn ăn ngon thì không nên vào đây, món gà thì tạm được tại mình thấy nguyên liệu giữa các cửa hàng cũng không khác nhau là mấy. …   Thêm",4 sao,5 năm trước
"Đồ ăn ngon nhân viên nhiệt tình, chị nv tên Diệu Vy siêu dễ thương 🥰 … Đồ ăn:  5…   Thêm",5 sao,9 tháng trước
"Quán oke!
Wifi hơi yếu nên cải thiện được là oke nhé Đồ ăn:  5…   Thêm",5 sao,2 tuần trước
Ngon lắm lun í Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,3 tháng trước
"Quá tuyệt vời, đây là lần thứ 200 mình ghé rồi, cảm ơn quá iu Đồ ăn:  5…   Thêm",5 sao,2 tuần trước
"Đồ ăn ngon, dịch vụ tốt Đồ ăn:  5 Dịch vụ: …   Thêm",5 sao,9 tháng trước
"Nhân viên ở đây khá thân thiện và quan tâm phục vụ khách hàng rất chu đáo, đồ ăn tươi ngon Đồ ăn: …   Thêm",5 sao,11 tháng trước
"Đồ ăn cũng ok, nhân viên thân thiện, nhiệt tình. Dịch vụ Ăn tại chỗ…   Thêm",5 sao,một năm trước
Quán nì ngon khuyên mọi người nên thử 1 lần Loại hình bữa ăn Bữa tối…   Thêm,5 sao,một tuần trước
"Đồ ăn ra lâu mặc dù vắng, thái độ bảo vệ thiếu tôn trọng với khách hàng, bảo vệ sân si và soi mói khách hàng, mình vừa mua hồi 17:00 20/3   Thêm",1 sao,4 tháng trước
Nhân viên phục vụ tốt Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,một tháng trước
"nhân viên dễ thương, nhiệt tình, đặc biệt cái chị xinh gái nhất mua dùm kem cho em, mãi iu saigonstar 🥰 …   Thêm",5 sao,11 tháng trước
"Đồ ăn ngon , nhân viên dễ thương nhiệt tình Đồ ăn:  5…   Thêm",5 sao,Thời gian chỉnh sửa: 3 tháng trước
"Già giòn nóng, thơm
Không gian quán sạch sẽ
Nhân viên dễ thương Dịch vụ…   Thêm",5 sao,7 tháng trước
"Thức ăn ngon, nhân viên phục vụ chu đáo, không gian thoáng mát sạch sẽ , bạn Huệ Đồ ăn:  5…   Thêm",5 sao,một năm trước
Tuyệt vời!!!. Sẽ quay lại nhiều lần ạ. Đồ ăn:  5…   Thêm,5 sao,một tháng trước
"Ngon xỉu, không gian ở đây cug rộng 🫶💓 … Đồ ăn:  5…   Thêm",5 sao,8 tháng trước
Đồ ăn ngon đi đúng bữa có tặng quà 🫶🏻👍🏻 … Đồ ăn:  5…   Thêm,5 sao,9 tháng trước
"Tiếp nhận order lên món nhanh, không gian sạch sẽ Dịch vụ Ăn tại chỗ…   Thêm",5 sao,2 tuần trước
"Ngon, nhanh, tiện lợi Đồ ăn:  5 Dịch vụ: …   Thêm",5 sao,một tháng trước
"Đã ăn nhiều lần nhưng hôm nay rất thất vọng, trong đồ ăn có tóc.
Nhân viên nam có tên Thi thì rất mất lịch sự, khi quán có rất đông người nhưng lại lấy muỗng ra gõ vào nhau tạo tiếng ồn rất khó chịu, nhân viên giỡn hớt trong …   Thêm",1 sao,một năm trước
"Ngon, bổ, rẻ Loại hình bữa ăn Bữa trưa…   Thêm",5 sao,2 tháng trước
"Gà jollebee siu bự, đồ ăn 10/10 mà gà sốt cay thì nó cay tht nói chung tuỵt Đồ ăn:  5…   Thêm",5 sao,một tháng trước
"Nhân viên phục vụ ok, cbị bàn ổn Đồ ăn:  5…   Thêm",5 sao,5 ngày trước
"Mấy anh chị nhân viên phục vụ nhiệt tình, chỉnh chu và đồ ăn 1000₫ Dịch vụ…   Thêm",5 sao,4 tháng trước
"Hôm nay đi ăn bị mất nón bảo hiểm. Bình thường mình nghĩ rằng đi ăn ở các quán fastfood thì sẽ không cần giữ nón bảo hiểm quá kỹ. Mình thấy đa số mọi người đều để nón bên ngoài, nên mình cũng để ngoài. Một phần mình nghĩ là do mình xui, mặt …   Thêm",2 sao,9 tháng trước
"Gà rất juicy, nhân viên thân thiện, môi trường sạch sẽ Đồ ăn:  5…   Thêm",5 sao,7 tháng trước
Ngon ngon ngon,5 sao,3 tháng trước
"Không gian thoải mái, nhân viên nhiệt tình Đồ ăn:  5…   Thêm",5 sao,3 tháng trước
"Cửa hàng có tầng trệt và lầu 1, có cả địa điểm ngồi ngoài trời
Không gian khá thoáng mát, sạch sẽ
Thức ăn phục vụ nhanh hay chậm tuỳ vào lượng khách hàng ăn tại quán cũng như là …   Thêm",5 sao,2 năm trước
"Nhân viên siêu dễ thương, ngồi tận bàn gọi món lên liền dù quán đông full Đồ ăn:  5…   Thêm",5 sao,9 tháng trước
Đồ ăn ngon,5 sao,một tháng trước
"đồ ăn ngon, phục vụ nhanh, 10 điểmm Đồ ăn:  5…   Thêm",5 sao,9 tháng trước
Ngon nên em đã ăn sạch ròi ạ Đồ ăn:  5…   Thêm,5 sao,6 tháng trước
Thức ăn ngon Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,3 tháng trước
"ngon, đẹp, sạch sẽ Loại hình bữa ăn Bữa tối…   Thêm",5 sao,một tháng trước
"nãy hai bạn mình đi ăn lúc 9h thì có chú bảo vệ kia thấy bạn mình đậu xe không được và chỉ đứng đó nhìn chứ không có ý định giúp, chuyện chỉ dừng ở đó là đẹp nhưng không!! chú đó nói sao ngu quá vậy trời!! tụi mình đang với một tinh thần …   Thêm",2 sao,5 tháng trước
"Đồ ăn ngon, phục vụ tốt Đồ ăn:  5 Dịch vụ: …   Thêm",5 sao,một tháng trước
"đồ an ngon , nhân viên nhiệt tình Đồ ăn:  5…   Thêm",5 sao,2 tuần trước
"Đồ ăn ngon, phục vụ tận tâm Đồ ăn:  5…   Thêm",5 sao,3 tháng trước
"nhân viên thân thiện , món ăn ngon Đồ ăn:  5…   Thêm",5 sao,4 ngày trước
"Nhân viên nhiệt tình, không gian quán sạch sẽ thoáng mát Loại hình bữa ăn…   Thêm",5 sao,2 tuần trước
"- Ngonnn, gà giòn nhưng không bị khô, mì vừa miệng
- Giá bình dân so với các thương hiệu khác, trong hình là combo 83k.
- Đi giờ cao điểm trưa và tối siêu đông.   Thêm",5 sao,một năm trước
Cứ muốn ăn mì ý là nhớ và đi đến Jollibee. Mì ý gần như là món mì ý tuổi thơ Loại hình bữa ăn…   Thêm,5 sao,một tháng trước
"Lừa đảo, tặng phiếu miễn phí combo 99k mà lúc mình tới thì nói chỉ là quảng cáo. Đồ ăn:  1…   Thêm",1 sao,2 tháng trước
"Đồ ăn, dịch vụ tốt Loại hình bữa ăn Bữa tối…   Thêm",5 sao,2 tháng trước
Jolibee NTMK có không gian sạch sẽ thoải mái nhân viên phục vụ nhanh chất lượng oki Đồ ăn:  5…   Thêm,5 sao,8 tháng trước
"Tuyệt vời, lúc nào cũng ngon, tuyệt vời, đỉnh nóc Đồ ăn:  5…   Thêm",5 sao,7 tháng trước
quá ngon tuyệt vời Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,3 tháng trước
"Quán ăn sạch sẽ, nhân viên dễ thương nhiệt tình Đồ ăn:  5…   Thêm",5 sao,3 tuần trước
"Nhân viên nhiệt tình , phục vụ nhanh chóng Đồ ăn:  5…   Thêm",5 sao,2 tuần trước
Nhân viên nhiệt tình Loại hình bữa ăn Bữa tối…   Thêm,5 sao,2 tuần trước
"Gà rất là ngon, mọng nước, nhân viên dễ thương Dịch vụ Ăn tại chỗ…   Thêm",5 sao,11 tháng trước
Đồ ăn ngon Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,2 tháng trước
"quá là iu nhân viên trong quán em nhậnn được bình màu cam, nhưng tại em mê màu hồng quá nhờ chị nhân viên đổii mọi người cũm xún kho lấy cho em lunn. 10000 đỉm không có nhưng. Đồ ăn ngon thì khỏi bàn ròii ạ   Thêm",5 sao,một năm trước
Thức ăn kém chất lượng để lâu ngày mình ăn bị trúng thực giữa đường lúc đang chạy xe về. Đã lựa chọn Jollibee vì một phần giá cả và không gian hợp lý nhưng không ngờ Jollibee lại phục vụ đồ ăn cũ??? quá thất vọng   Thêm,1 sao,5 tháng trước
"Khá khắt khe khi phải đánh 2 sao, nhưng mình nghĩ đây là thực tế
Không gian: sạch sẽ, nhân viên thường xuyên dọn bàn ngay khi khách vừa ăn xong.
Phục vụ: order và ra món chu đáo …   Thêm",2 sao,7 năm trước
"Đồ ăn mãi đỉnh. Nhưng hôm mình đi thì không cà thẻ được, máy kem hỏng.",4 sao,2 năm trước
"Ở jollibee thì ai cũng biết đỉnh nhất là mì ý ròi. Nhưng cơm gà sốt cay cũng kh kém, 1 phần gồm cơm, gà, canh, nước chỉ có 60 cá   Thêm",5 sao,một năm trước
"Dc cái chi nhánh này lúc nào ăn gà cũng nóng, mọng nước Đồ ăn:  5…   Thêm",5 sao,3 tuần trước
"Ăn ở đây khá nhiều lần rồi, nhân viên thân thiện nhanh nhẹn, thức ăn lên nhanh chóng, sạch sẽ Đồ ăn: …   Thêm",5 sao,10 tháng trước
"Đồ ăn oke, hợp lí nhen",5 sao,6 tháng trước
ngon ạ hihi Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,một tháng trước
"bạn nv (Diệu Vy) dễ thương, nhiệt tình, thân thiện, đồ ăn 10₫ Đồ ăn:  5…   Thêm",5 sao,một năm trước
"Gà ngon, nhân viên nhiệt tình Đồ ăn:  5…   Thêm",5 sao,6 tháng trước
"Tuyệt vời, nhân viên nhiệt tình vui vẻ, niềm nở, sôi động
Đồ ăn ngon đúng chuẩn hương vị mình thích
5000 sao nha ⭐⭐⭐⭐⭐   Thêm",5 sao,2 năm trước
Đồ ăng ngoăn view đẹp Loại hình bữa ăn Bữa trưa…   Thêm,5 sao,một tháng trước
"Đồ ăn ngon, không khí chill chill, ngồi tám chiện mệt nghỉ🫶🏻 … Đồ ăn:  5…   Thêm",5 sao,10 tháng trước
"Hôm mình đi thì gà hơi nguội nên dở , khoai tây ngon Đồ ăn:  4…   Thêm",5 sao,một tháng trước
"Cần làm việc lại với ông bảo vệ , nói chuyện với khách va shipper cực kì thô lỗ . Đồ ăn:  3…   Thêm",3 sao,3 tháng trước
"Đồ ăn ngon cực , nhân viên vui tính dễ thương , không khí thoải mái bàn ghế sạch sẽ , mấy bạn take care khách ok lắm ạ   Thêm",5 sao,7 tháng trước
"Chỗ này rộng, tổ chức sn hợp lý, chuyên về gà, ăn cũng ok, tiếc là ko có burger tôm, chỉ có gà và heo.",5 sao,4 năm trước
đồ ăn ngon các anh chị nhân viên nhiệt tình dễ thương,5 sao,7 tháng trước
"ngon, nhân viên nhiệt tình, không gian thoáng mát Đồ ăn:  5…   Thêm",5 sao,9 tháng trước
"Đồ ăn ngon, không gian thoáng,.... Dịch vụ Ăn tại chỗ…   Thêm",4 sao,7 tháng trước
"Đồ ăn ngon, nhân viên nhiệt tình lắm luôn🫰❤️‍🔥❤️‍🔥10 đỉm … Đồ ăn:  5…   Thêm",5 sao,7 tháng trước
"Dịch vụ rất oke, sẽ quay lại trong tương lai Đồ ăn:  5…   Thêm",5 sao,một tuần trước
Thức ăn ngon nhân viên phục vụ tốt Đồ ăn:  5…   Thêm,5 sao,một tháng trước
"Ra món nhanh, nhân viên nhiệt tình Giá mỗi người 1-100.000 ₫…   Thêm",5 sao,2 tuần trước
"Quán không khí mát mẻ, nhân viên nhiệt tình thân thiện. Đồ ăn ngon 😁 … Dịch vụ…   Thêm",5 sao,4 tháng trước
"Gà ngon, nhân viên dth. Nhưng chú bảo vệ khó chịu với khách, nạt khách, mình gửi xe đi tìm xe kh thấy thì hỏi chú chú lại nạt mình để xe ở đây mà kh kiếm.   Thêm",5 sao,Thời gian chỉnh sửa: 3 tháng trước
"Đồ ăn ngon nhân viên nhiệt tình và dễ thương lắm , rất đáng để trãi nghiệm ạ Dịch vụ…   Thêm",5 sao,8 tháng trước
Ngon quá em ăn sạch bách hết rồi Đồ ăn:  5…   Thêm,5 sao,6 tháng trước
"Mik đi ăn với đám bạn ở đây mà mỗi đứa kêu kêu 1 phần mì gà, 1 ly nước, 1 cây kem rồi ngồi ăn, nói chuyện ồn ào gần 1 tiếng đồng hồ nhưng anh chị nhân viên ở đây ko khó chịu gì hết, đã vậy còn nhiệt tình trực sẵn ngoài chỗ cầu thang lâù …   Thêm",5 sao,7 tháng trước
"Nhân viênn dthww, đồ ănnj ngonn nhắm Đồ ăn:  5…   Thêm",5 sao,2 tuần trước
Đồ ăn ngon xĩu Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,3 tuần trước
Mình đi ăn ngày 20/10 còn dc tặng cả quà nựa ạaa siu dthhhhh Đồ ăn:  5…   Thêm,5 sao,9 tháng trước
siêu ngon nha mà ăn hết dĩa r Đồ ăn:  5…   Thêm,5 sao,8 tháng trước
Gà ngon và phục vụ rất nhiệt tình. Đồ ăn:  5…   Thêm,5 sao,3 tuần trước
"Đồ ăn rất ngon, mấy bạn nhân viên dễ thương 👌 … Dịch vụ Ăn tại chỗ…   Thêm",5 sao,7 tháng trước
Đồ ăn nóng ngon. Phục vụ tận tình dễ thương,5 sao,6 năm trước
"Chỗ ngồi rộng rãi, thoải mái, lên món nhanh, nhân viên phục vụ chuyên nghiệp",5 sao,3 năm trước
"Đồ ăn ngon, nhân viên nhanh nhẹn, mình đi cuối tuần nên hơi đông một xíu. Nói chung là ổn ạ Dịch vụ…   Thêm",5 sao,8 tháng trước
"Đồ ăn rất ngon, nhân viên nhiệt tình",5 sao,7 tháng trước
"không gian rộng rãi, nhân viên nhiệt tình, thường xuyên có các combo phù hợp cho khách lựa chọn",5 sao,6 năm trước
"Phục vụ dễ thương, nhanh chóng, dễ thương..Giá cả hợp lý. Dịch vụ Ăn tại…   Thêm",4 sao,2 năm trước
đồ ăn ngon dịch vụ tốt Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,8 tháng trước
"Nhân viên nhiệt tình, dễ thương. Đồ ăn:  5…   Thêm",5 sao,4 ngày trước
"nvien deth, nhiệt tình, có đồ ăn nhanh, vs sạch sẽ Đồ ăn:  5…   Thêm",5 sao,2 tuần trước
"Đồ ăn ngon, không gian sạch sẽ",5 sao,2 tháng trước
ngon không gian sạch sẽ Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,6 tháng trước
"Quá ngon, nhân viên nhiệt tình, ko khí vui nhộn. 10đ Đồ ăn:  5…   Thêm",5 sao,6 tháng trước
ngon quá Đồ ăn:  5 Dịch vụ:  5…   Thêm,5 sao,3 tháng trước
"đồ ăn ngon, nhân viên phục vụ thân thiện, nhiệt tình với khách hàng,sẽ quay lại nhìu lần nữa nhaaaaaaa🫰🏻 …   Thêm",5 sao,11 tháng trước
Ngon chấn động. Đi Dinh Độc Lập ghé ăn cứu đói. Đồ ăn:  5…   Thêm,5 sao,3 tháng trước
"phục vụ tốt, không gian thoáng ah Loại hình bữa ăn Bữa trưa…   Thêm",5 sao,2 tuần trước
"Gà giòn ngon, phục vụ hơi bị lâu, chắc tại nhóm mình vô quá đông.",4 sao,Thời gian chỉnh sửa: 8 năm trước
"phục vụ dễ thương, món ăn ngon Loại hình bữa ăn Bữa tối…   Thêm",5 sao,2 tuần trước
"Hôm nay tầm 2h trưa mình có đến ăn tại cửa hàng vừa dùng bữa xong cbi đi về thì có một cô nhân viên áo xanh nhìn to con la lớn và chửi bới rất nặng lời với 1 bn nhân viên nữ áo đỏ khác, rất là mất thiện cảm về thái độ như vậy   Thêm",1 sao,7 tháng trước
"Nhân viên dth ( Bạn Diệu Vy ) nhiệt tình, thân thiện, dễ thương dễ mến Dịch vụ…   Thêm",5 sao,một năm trước
"Quán rộng, oke. Chất lượng cũng tương tự Jollibee những chi nhánh khác. Dịch vụ…   Thêm",5 sao,4 tháng trước
"Combo 139k như hình và 2 kem vani. Có thể chọn giữa gà giòn cay/ko cay/sốt cay(có vị ớt chuông) bạn nào ko ăn đc cay thì nên cân nhắc sốt cay nha vì bạn mình cứ hít hà trong khi mình chỉ thấy the the :))) mì ý mình ko ăn nên ko đánh giá đc, …   Thêm",5 sao,6 năm trước
"NV đông mà các bạn làm việc hong tập trung vào khách đặt,mình order thanh toán rồi mà đưa mình thiếu,đợi thối tiền lâu,mình thì bận việc lu bu tới lúc về tới nhà mới nhớ ra thiếu món@@",1 sao,6 tháng trước
"Đồ ăn ngon, nhân viên nhiệt tình, dễ thương Dịch vụ Ăn tại chỗ…   Thêm",5 sao,7 tháng trước
"Đồ ăn ngon,các anh chị phụ vụ chu đáo, rất đáng để thử ạ Đồ ăn:  5…   Thêm",5 sao,9 tháng trước
"con tôi lúc tháng 5 tổ chức sinh nhật,còn thiếu tôi phần quà tặng cái balo  trong combo đến giờ vẫn không thấy gửi cho tôi,phục vụ rất tệ,nhân viên vô trách nhiệm,đồ của khách để quên không quan sát bỏ vào bao rác,khi tôi quay lại hỏi không …   Thêm",1 sao,7 tháng trước
"Quán ăn ngon, dịch vụ tốt Dịch vụ Ăn tại chỗ…   Thêm",5 sao,8 tháng trước
Đồ ăn ngon toẹt vời Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,3 tháng trước
"Không gian thoáng mát
Đồ ăn ngon
Nhân viên thân thiện cười tươi Đồ ăn:  5…   Thêm",5 sao,10 tháng trước
"Nhân viên, dịch vụ, đồ ăn tuyệt vời Đồ ăn:  5…   Thêm",5 sao,một tháng trước
"đồ ăn ngon , nhân viên hỗ trợ nhiệt tình Đồ ăn:  5…   Thêm",5 sao,7 tháng trước
"Các bạn nhân viên dễ thương, nhiệt tình, thời gian lên món trung bình, chất lượng mì và gà giòn okiii.
Cảm ơn ạ.   Thêm",5 sao,7 tháng trước
"Ngol lắm mn ạ, khuyến khích gọi homie tới Đồ ăn:  5…   Thêm",5 sao,một tuần trước
"Đồ ăn ở đây rất ngon. Nhân viên nhiệt tình, sẽ quay lại nhiều lần Dịch vụ…   Thêm",5 sao,10 tháng trước
"Dịch vụ tốt, đồ ăn ngon Đồ ăn:  5 Dịch vụ: …   Thêm",5 sao,2 tuần trước
"Món ăn ngon, quán sạch ok Dịch vụ Ăn tại chỗ",5 sao,một năm trước
Buổi trưa đông nên khách phải chờ lâu. Bảo vệ không nhiệt tình. Bình đựng tương cà chua bị trục trặc khó nhấn xuống.,3 sao,6 năm trước
oke nhoé mình ăn nơi đây 4 5 lần mà vẫn thích Đồ ăn:  5…   Thêm,5 sao,một năm trước
"Đồ ăn ngon, nhân viên vui vẻ Dịch vụ Ăn tại chỗ…   Thêm",5 sao,7 tháng trước
"quá là vui, nơi thích hợp để gặp mặt bạn bè. Dịch vụ Ăn tại chỗ…   Thêm",5 sao,9 tháng trước
đồ ăn và phục vụ tốt,5 sao,3 tuần trước
"View quán ok, đồ ăn siu ngon Đồ ăn:  5…   Thêm",5 sao,một tháng trước
"Không gian thoáng mát ,nhân viên nhiệt tình .Gà rán okie.Là điểm đến thu hút trẻ em,phù hợp cho nhân viên văn phòng ăn trưa",5 sao,Thời gian chỉnh sửa: 6 năm trước
"Món ăn ngon, phục vụ nhanh. Đang có chương trình tặng bee giáng sinh nhé.
Số lượng có hạn nên mua sớm nhe cả nhà   Thêm",5 sao,một năm trước
"Nhân viên nhanh nhẹn, đồ ăn phục vụ nhanh Loại hình bữa ăn Bữa tối…   Thêm",5 sao,3 tuần trước
đò ăn ngon quá ạ,5 sao,2 tuần trước
"Đồ ăn ngon, phục vụ 10/10 Dịch vụ Ăn tại chỗ…   Thêm",5 sao,một năm trước
"Gà nóng giòn ngon, đặc biệt các nhân viên ở đây siêu thân thiện và hoà đồng. Ra món rất nhanh. Dịch v…   Thêm",5 sao,6 tháng trước
"quán ngon, nhân viên chu đáo Đồ ăn:  5…   Thêm",5 sao,2 tuần trước
Nhân viên tại đây nhiệt tình chu đáo và ra món nhanh đồ ăn ngon Đồ ăn:  5…   Thêm,5 sao,6 tháng trước
ngon lắm! rất là tuyệt vời ❤️ Đồ ăn:  5…   Thêm,5 sao,một tháng trước
mấy bạn nhân viên check kĩ hàng trươc khi đưa khách mình mua combo hai mì ý 2 gà 1 beger cho đúng bịch tương cà + kh có muỗng   Thêm,4 sao,7 tháng trước
món ăn thật tuyệt Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,3 tháng trước
"Đồ ăn ngon, nhân viên nhiệt tình. Nhưng quá ồn Đồ ăn:  5…   Thêm",5 sao,10 tháng trước
"đồ ăn ngon, ra nhanh Đồ ăn:  5 Dịch vụ: …   Thêm",5 sao,2 tuần trước
Mọi thứ đều ok trừ việc quán siêu đông Loại hình bữa ăn Bữa trưa…   Thêm,4 sao,2 tuần trước
Hết capybara thì nhân viên nên nói luôn với khách. Nv báo có mời lên bàn ngồi order rồi lại báo hết. Cảm thấy k thoải mái chút nào,1 sao,7 tháng trước
"đồ ăn thì không nói đi, thái độ nhân viên quá tệ Dịch vụ Ăn tại chỗ…   Thêm",1 sao,5 tháng trước
"phục vụ nhanh, nhân viên nhiệt tình",5 sao,3 tuần trước
Đồ ăn ngon gà giòn siêu iu Loại hình bữa ăn Bữa tối…   Thêm,5 sao,một tháng trước
"Bảo vệ thân thiện, làm việc nhanh chóng. Nhân viên bán hàng chuyên nghiệp, gọn gàng. Menu giá cả hợp lý, đồ ăn chất lượng, phù hợp, okey 👌. Phục vụ nhanh chóng, ra món rất nhanh mặc dù quán rất đông khách. Không sử dụng các dụng cụ ăn uống …   Thêm",5 sao,8 tháng trước
"đồ ăn ngon, nhân viên phục vụ tốt thân thiện Đồ ăn:  5…   Thêm",5 sao,7 tháng trước
"đồ ăn rất ngon , nv thân thiện dui dẻee :33 Đồ ăn:  5…   Thêm",5 sao,9 tháng trước
"đồ ăn ngon, nhân viên phục vụ nhiệt tình và dễ thương lắm ^^ Đồ ăn:  5…   Thêm",5 sao,10 tháng trước
đồ ăn ngon nhân viênn dễ thương dễ mến kkk Đồ ăn:  5…   Thêm,5 sao,6 tháng trước
"nv dịch vụ tốt, món ăn ngon",5 sao,2 tuần trước
"Quán gà rán này có chất lượng món ăn khá tốt. Thịt gà mềm, mọng nước, còn lớp vỏ bên ngoài thì giòn tan, vàng đều và không quá nhiều dầu mỡ. Gia vị nêm vừa miệng, đặc biệt là phần sốt chấm khá độc đáo, tạo điểm nhấn cho món ăn. …   Thêm",5 sao,10 tháng trước
Trần đời chưa thấy gà rán nào ngon như ở jollibee Đồ ăn:  5…   Thêm,5 sao,3 tuần trước
"không gian thoáng mát,đồ ăn ngon Loại hình bữa ăn Bữa tối…   Thêm",5 sao,một tháng trước
mình có ăn ở chi nhánh này 17/11 khoảng thời gian tầm 7h tối trở đi thì mình có ord 2 suất mì 1 suất vừa 1 lớn khi đem ra thì 2 phần y chang nhau mình có nhờ 1 bạn nam (ko đeo kính)check lại thì bạn đó lại chỉ phần của bạn mình mới là phần …   Thêm,1 sao,8 tháng trước
"Nhân viên dễ thương, nhất là chị Diệu Vy, thân thiện, không gian sạch sẽ và đồ ăn rất ngon Đồ ăn: …   Thêm",5 sao,7 tháng trước
"đồ ăn ngon, mình ngồi lại để đợi chở bạn gái đi làm, không gian thoáng, học bài được tốt, được bạn nhân viên dễ thương tặng kem nữa 10₫ không có nhưng 🥰🥰🥰 …   Thêm",5 sao,9 tháng trước
"Đồ ăn ngon lắm, giá rất mềm, phục vụ tốt, shipper cũng dễ thương. Mình rất thích đặt cơm trưa tại Jollibee. Rất hài lòng.",5 sao,6 năm trước
"Kêu nhân viên đổi nước phát là làm liền luôn và không mất phí, quá đã hú hú Đồ ăn:  5…   Thêm",5 sao,một năm trước
