text,stars,date
đồ ăn ngon Dịch vụ Ăn tại chỗ…   Thêm,5 sao,một tháng trước
"Hồi nào đi phố đi bộ cũng ghé mua kem, ngon Đồ ăn:  5…   Thêm",5 sao,một năm trước
10k/cây kem vừa ăn vừa ngắm các em gái xinh tươi ở phố đi bộ hết bài :v,5 sao,6 năm trước
Mc Donald's Nguyễn Huệ là nơi để khách hàng thường xuyên tới ăn và nói chuyện với nhau một cách thoải mái vô tư cũng là địa điểm lý tưởng nằm trên phố đi bộ Nguyễn Huệ nổi tiếng TT Thành Phố HCM,5 sao,6 năm trước
Đồ ăn khá ngon. View trên lầu quá tốt. Nhìn ra phố đo bộ,4 sao,5 năm trước
"Quán phục vụ tốt, nhân vieen nhiệt tình dễ thương. Đồ ăn siêu chất lượng.",5 sao,4 năm trước
Nhân viên kém thân thiện Dịch vụ:  1,1 sao,7 tháng trước
"Vị trí đẹp ngay phố đi bộ nguyễn huê, rất tiện lợi, cửa hàng rất đông, phục vụ nhanh.",4 sao,6 năm trước
do gan pho di bo thuan tien de di lai va vui choi... nen quan kha dong... can nhac khi vao mua co the phai doi lau,3 sao,6 năm trước
Thường thức McDonald xong thì thưởng thức niềm vui VIỆT NAM VÔ ĐỊCH 🇻🇳✌. Nơi lý tưởng để nạp năng lượng chuẩn bị cổ vũ cho VIỆT NAM. …,5 sao,Thời gian chỉnh sửa: 4 năm trước
Rất  tốt đồ ăn ngon giá hợp lý và hay có khuyến  mãi,5 sao,6 năm trước
Nói chung được  nhưng có mỗi 1 cái toilet thì dở tệ Đồ ăn:  3…   Thêm,3 sao,2 năm trước
"Phục vụ tương đối nhanh, quán khá đông. Nhiều chỗ ngồi lý tưởng.",3 sao,6 năm trước
"Không gian rộng rãi, góc view trên lầu khá nhưng ít chỗ xem được",5 sao,Thời gian chỉnh sửa: 6 năm trước
"Đạo Gà rán, mình thích các món gà ở đây Đồ ăn:  4…   Thêm",4 sao,một năm trước
Màu sắc bố trí không sạch sẽ.  Khu vực ăn uống có mùi khó chịu. Không sạch sẽ,3 sao,5 năm trước
Khu vui choi giải trí,5 sao,6 năm trước
Tiêu chuẩn như các tiệm khác trong hệ thống. View tầng 1 đẹp,4 sao,6 năm trước
Không có chỗ gửi xe,3 sao,6 năm trước
ăn xong bị trúng thực ói 2 lần khi về nha Dịch vụ Ăn tại chỗ…   Thêm,1 sao,2 năm trước
"Không gian tương đối đẹp, giữa phố đi bộ rất tiện lợi",5 sao,5 năm trước
Ngon nhưng giá hơi cao so với thu nhập.,5 sao,6 năm trước
Ngon Đồ ăn:  5 Dịch vụ:  5…   Thêm,5 sao,một tháng trước
"Gà ăn cũng được, hamburger thì ngon, nhân viên nhiệt tình.",4 sao,6 năm trước
Thoải mái,4 sao,6 năm trước
"Phục vụ tốt và thức ăn đa dạng, nước sốt đa dạng",5 sao,7 năm trước
Thức ăn ngon,5 sao,6 năm trước
Kem quá ngọt mấy cái khác thì ok Đồ ăn:  3…   Thêm,5 sao,2 năm trước
"Cho đi vệ sinh nhờ, 10 sao Đồ ăn:  5…   Thêm",5 sao,một năm trước
Thái độ nhân viên phục vụ không tốt. Dịch vụ Ăn tại chỗ…   Thêm,1 sao,3 năm trước
Thuc an ngon. Tuoi va cach phuc vu rat tot.,4 sao,5 năm trước
"tốt , nhanh gọn , lẹ , phù hợp cho mọi khách hàng ,",4 sao,5 năm trước
"quá nóng, cần gắn thêm máy lạnh Dịch vụ Ăn tại chỗ…   Thêm",3 sao,2 năm trước
Không Gian đẹp,5 sao,6 năm trước
Kem McDonald's Tuyệt vời khi đi dạo Phố đi bộ Nguyễn Huệ Dịch vụ Mua man…   Thêm,3 sao,2 năm trước
Nhân viên phục vụ nhiệt tình & mau lẹ,5 sao,5 năm trước
Ngon mà giá cao,5 sao,2 năm trước
Thức ăn ngon - phục vụ tốt,4 sao,6 năm trước
Nhìu sốt chấm....,5 sao,6 năm trước
Hoi it cho ngoi. Mat me. Do an ngon,4 sao,6 năm trước
"Không gian đẹp, có chỗ để xe hơi",5 sao,6 năm trước
"Các bạn phục vụ rất dêc thương, thân thiện",5 sao,5 năm trước
Bạn casher nhiệt tình. Đồ ăn ngon.,5 sao,4 năm trước
"Không gian rộng rãi, thức ăn có nhanh",4 sao,6 năm trước
"Lịch sự, ngay trung tâm. Giá cả hợp lý",4 sao,5 năm trước
Được nhưng ve sinh chưa đc tốt lam,4 sao,5 năm trước
Nhân viên thái độ quá tệ Đồ ăn:  2 Dịch vụ: …   Thêm,1 sao,2 năm trước
Quan ăn nhanh tiện lợi và ngon,5 sao,6 năm trước
Cháu thích Mac Donald's hơn những thương hiệu khác...,4 sao,5 năm trước
thái độ quá tệ Đồ ăn:  1 Dịch vụ: …   Thêm,1 sao,8 tháng trước
"Phuc vu ko tot lam, cam nhan rieng",4 sao,6 năm trước
Phục vụ tốt nhưng không gian hơi nhỏ,4 sao,4 năm trước
Hết món nhân viên không báo trước Dịch vụ Ăn tại chỗ…   Thêm,1 sao,2 năm trước
Ok sạch sẽ nhanh đẹp dễ tiếp cận,4 sao,6 năm trước
ok không gian hơi chật wc nhỏ xíu,5 sao,5 năm trước
"Mua kem , nv phục vụ tốt Đồ ăn:  4 Dịch vụ: …   Thêm",4 sao,2 năm trước
Nhân viên đẹp trai Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,một năm trước
"Phục vụ nhanh, có McCafe bên trong luôn",4 sao,5 năm trước
"Ngon, nhân viê lễ phép",5 sao,5 năm trước
Không gian đepn ngay cạnh đường sách,4 sao,6 năm trước
Nvs nhỏ v Dịch vụ Ăn tại chỗ…   Thêm,1 sao,2 năm trước
Nằm sát bên phố đi bộ Nguyễn Huệ,5 sao,5 năm trước
"Rất tốt, giá hợp lý, sạch sẽ.",4 sao,6 năm trước
Ngon nhe. Giá hợp lý.,5 sao,7 năm trước
Thái độ nhân viên không tốt,2 sao,3 năm trước
Đồ ăn ngon khỏi chê,5 sao,5 năm trước
Đông khách. Nhân viên ok,5 sao,6 năm trước
"Ngày phố đi bộ, rất thuận lợi",3 sao,6 năm trước
"Chỗ đậu xe tốt, ăn đậu xe cho khỏe",4 sao,6 năm trước
Đẹp,5 sao,6 năm trước
nhân viên phục vụ tốt,4 sao,6 năm trước
nhà hàng ăn rất tốt,5 sao,4 năm trước
"Quá nhanh , quá tiện lợi ...",5 sao,5 năm trước
Không gian thoải mái.,5 sao,7 năm trước
thái độ tệ Dịch vụ:  1 Bầu không khí: …   Thêm,1 sao,một năm trước
"Tốt, nhân viên chuyên nghiệp !!",5 sao,6 năm trước
"Đông khách, phục vụ tốt",5 sao,7 năm trước
Không có chỗ để xe,3 sao,6 năm trước
Nhà vệ sinh rất dơ. Dịch vụ Ăn tại chỗ…   Thêm,3 sao,3 năm trước
"Thịt gà ngon, ko bở",4 sao,6 năm trước
"qa dinh, ma an hoi beo",4 sao,6 năm trước
Đợi món quá lâu,1 sao,5 năm trước
Đồ ăn bình thường,3 sao,6 năm trước
Khách rất đông,5 sao,5 năm trước
Thức ăn ngon,5 sao,7 năm trước
Tối là đi bộ nhé,3 sao,7 năm trước
Tôi rất thích,5 sao,5 năm trước
"Sản phẩm, ok!",5 sao,4 năm trước
Có kem ngon,5 sao,6 năm trước
Rất ổn.,4 sao,6 năm trước
Đồ ăn ngon,3 sao,6 năm trước
đồ ăn ngon,5 sao,5 năm trước
kỷ niệm cùng em gái,5 sao,5 năm trước
K gì đặc biệt,4 sao,6 năm trước
Quan ok,5 sao,6 năm trước
Rất thích,5 sao,Thời gian chỉnh sửa: 5 năm trước
Quán ăn nổi tiếng,5 sao,5 năm trước
Khá tốt,4 sao,6 năm trước
"Sạch sẽ ,nhiều chỗ ngồi",5 sao,6 năm trước
Quán đông khách,5 sao,6 năm trước
Không gian quá ổn,5 sao,6 năm trước
Cũng bt thôi,3 sao,5 năm trước
Không hợp,2 sao,7 năm trước
View đẹp,4 sao,7 năm trước
Đồ ăn dở,2 sao,6 năm trước
Lich su dep,3 sao,6 năm trước
Chưa ăn,5 sao,6 năm trước
Tạm được,4 sao,6 năm trước
An ngon,5 sao,5 năm trước
Ngon 😁😁😁 …,5 sao,5 năm trước
Cũng bình thường,3 sao,5 năm trước
Thuc an nhanh,4 sao,6 năm trước
Rát tốt.,5 sao,5 năm trước
Ngon,4 sao,2 năm trước
Tốt,5 sao,5 năm trước
Tuyệt,5 sao,5 năm trước
Ko,2 sao,6 năm trước
Tốt,4 sao,6 năm trước
Ngon,5 sao,6 năm trước
Tệ,1 sao,2 năm trước
Chị nhân viên siêu dễ thương và ân cần với khách hàng cũng như mình lunn Dịch vụ…   Thêm,5 sao,10 giờ trước
"Được rồi, không tệ.

Vào đây để chờ mưa bão tạnh. Phải leo cầu thang mới đến được chỗ ngồi ở tầng 2. …   Thêm",4 sao,2 tuần trước
"Vị trí nằm trong khu du lịch chính. Rất đông chúng tôi có cơ hội đi bộ vì buổi diễn tập lễ đoàn tụ hầu hết các Phố chính đều bị chặn. Chúng tôi nhanh chóng lấy bữa tối ở đây. Bộ Big Mac bây giờ đi kèm với hộp mù Minecraft, bữa ăn vui vẻ …   Thêm",4 sao,3 tháng trước
Đồ ăn ngon và rẻ. Rất nhiều khách du lịch. Nước sốt ớt không cay lắm nhưng thịt gà khá ngon.,5 sao,2 tháng trước
Các nhân viên đã tử tế và hữu ích. Bữa sáng của Mac cũng ngon lần đầu tiên sau một thời gian. Cái bàn hơi bẩn.   Thêm,5 sao,4 tháng trước
"Bữa ăn trẻ em gần đây của McDonald’s Việt Nam thật tuyệt vời.
Sự kiện này sẽ tặng series Mario❤️
McDonald's có món mới vào thứ Năm hàng tuần. …   Thêm",5 sao,8 tháng trước
Một nhà hàng McDonald's nhỏ nằm đối diện tòa nhà quán cà phê. Đường phố đẹp và nhộn nhịp. Có chỗ ngồi ngoài trời trên ban công.   Thêm,4 sao,6 tháng trước
"Mcd gà cay ở Việt Nam khác hoàn toàn với Indonesia. Ở Indonesia nóng và cay hơn. Nói chung là tốt, vì mcd là cách duy nhất để tôi có được thức ăn ở Quận 1.   Thêm",5 sao,5 tháng trước
Ở Đài Loan không còn bánh kem sô-cô-la nữa nên khi đến Việt Nam bạn nhất định phải thử. Có máy gọi món tự động rất tiện lợi. Tầng 2 có nhiều chỗ ngồi nên là nơi nghỉ ngơi sau khi mua sắm rất tốt. …   Thêm,5 sao,9 tháng trước
Vị trí tuyệt vời. Có thể trở nên đông đúc. Dịch vụ tuyệt vời. Thức ăn có thể được phục vụ ở tầng trên hoặc chỉ chờ được mang đến cho bạn. Đồ gia vị được tự do lấy lên lầu.   Thêm,5 sao,một năm trước
"Rất ô uế. Thực phẩm cho thấy nó. Nó làm tôi phát ốm 2 lần trong 5 ngày qua. Thức ăn được lấy ra khỏi bếp được, nhưng bạn có thể biết nó đã rất cũ và không được bảo quản ngay trước khi nấu. Nhân viên rất tốt! Tầng trên ngồi xuống thật tuyệt!   Thêm",2 sao,2 tháng trước
"Thêm ngày 14/09/2024
Bạn có thể sử dụng VISA hoặc MasterCard. …   Thêm",4 sao,Thời gian chỉnh sửa: 10 tháng trước
Hương vị đáng tin cậy. Bạn có thể đặt hàng qua bảng điều khiển cảm ứng. Dịch vụ…   Thêm,5 sao,7 tháng trước
"🍔 McDonald's này để lại cho tôi nhiều cảm xúc lẫn lộn và được đánh giá 3 sao. Bất chấp sự tiện lợi, trải nghiệm của tôi đã bị hủy hoại bởi thời gian chờ đợi lâu và một chiếc bánh mì kẹp thịt được làm kém. …   Thêm",3 sao,một năm trước
"Chúng tôi muốn có MCFlurry, nhưng chúng tôi không chắc liệu đó có phải là vấn đề hay không (không có kem khi đi du lịch; đường tiêu hóa). Chúng tôi đã mạo hiểm, tận hưởng nó và chịu đựng nó tốt. Ngồi ngoài ban công rất dễ chịu.   Thêm",5 sao,5 tháng trước
"McDonald's tuyệt vời ở trung tâm thành phố. Họ nấu rất nhanh, tôi khuyên bạn nên dùng cơm với thịt gà, nó rất no và không đắt. Tầng 2 có sân hiên nhìn ra đường, nơi bạn có thể uống cà phê và hút thuốc. Ngoài ra trên tầng 2 còn có quầy bán sốt cà chua, sốt mayonnaise và ớt, tôi chưa từng thấy điều này ở những quán anh túc khác.   Thêm",5 sao,một năm trước
Một cửa hàng McDonald's nhỏ nơi bạn có thể gọi đồ ăn từ máy Dịch vụ Mua …   Thêm,5 sao,4 tháng trước
"mcbooking, khủng long và kem matcha, trải nghiệm tuyệt vời Đồ ăn:  5…   Thêm",5 sao,4 tuần trước
"Mở cửa 24/7, vị trí tốt, tầm nhìn đẹp ra phố đi bộ nếu bạn ngồi trên ban công. Sạch sẽ, tiện lợi, đồ ăn cũng giống các nước khác, đặc biệt ở đây còn có cơm.",4 sao,5 năm trước
"Bạn có thể đặt hàng trên màn hình và nếu sử dụng thẻ tín dụng hoặc thẻ ghi nợ quốc tế, bạn có thể thanh toán tại máy.
Có chỗ ngồi ở tầng hai. Khi tôi ở đó, hệ thống điều hòa không hoạt động tốt.
Có một loại burger địa phương tên là Four Burger.   Thêm",5 sao,2 năm trước
"Đây là lần đầu tiên tôi đến Việt Nam và tôi rất ấn tượng vì nhà hàng sạch sẽ như thế nào và đồ ăn rất tươi. Tôi sẽ nói hãy thử món gà, nó thật tuyệt vời và là thứ chúng tôi không có ở Úc   Thêm",5 sao,3 tháng trước
5 sao cho vị trí. Sân thượng trên tầng 2 có tầm nhìn tuyệt vời ra phố đi bộ Nguyễn Huệ. Một nơi tốt để thư giãn đặc biệt vào ban đêm!,5 sao,7 năm trước
Dịch vụ khách hàng tốt. Thức ăn được nấu chín kỹ. Sạch sẽ và gọn gàng. Cũng đầy màu sắc. Nơi tuyệt vời cho nhân viên văn phòng thưởng thức bữa trưa. Bãi đậu xe gần đó. Rất nhiều chỗ ngồi có sẵn. Đặc biệt. đông đúc vào các ngày lễ và tối cuối tuần.,5 sao,7 năm trước
Tệ nhất là sữa chua dâu tây ở Mac. Chỉ có đá. Không có dâu tây và sữa chua.,1 sao,một tháng trước
Đồ ăn thì ổn nhưng nơi này quá nhỏ. Nếu bạn cố lên lầu và có người đi xuống thì bạn sẽ bị mắc kẹt. Thật đấy..   Thêm,1 sao,một tháng trước
"Một cửa hàng nhỏ cạnh phố đi bộ, có khu vực ăn uống ban công thoáng mát ở tầng 2. Khoai tây chiên kiểu Pháp mới ra lò rất ngon!   Thêm",5 sao,2 năm trước
"McDonald's ở Đà Nẵng cũng có mặt ở Hồ Chí Minh.
Không có sự khác biệt lớn giữa Hàn Quốc và đây là một thương hiệu toàn cầu, vì vậy tôi thích nó vì nó bao gồm một hương vị nhất định và thực đơn địa phương. …   Thêm",5 sao,4 năm trước
"Đồ ăn phải một lúc mới có, tôi thấy gà McSpicy ở Việt Nam rất cay.
Toàn bộ nhà hàng chỉ có một nhà vệ sinh ???? Đây là một trò đùa đối với McDonald's.   Thêm",2 sao,4 tháng trước
"Cửa hàng McDonald's trên phố Nguyễn Huệ.
Góc gọi món ở tầng một nhỏ nhưng cửa hàng ở tầng hai lại rộng rãi. Sau khi gọi món, bạn có thể ăn ở tầng 2.",4 sao,một năm trước
Chi nhánh McDonald's duy nhất tại Quảng trường Tòa thị chính TP.HCM và Phố đi bộ Nguyễn Huệ. Vì cái tên nổi tiếng nên nó được chú ý như một nơi gặp gỡ. Địa chỉ có trong hình bên dưới,4 sao,6 năm trước
Quá nhỏ và tôi thấy một con ruồi bay quanh thức ăn của tôi.  Nhưng thức ăn thì ổn. Họ có McD với hương vị của người Việt.   Thêm,2 sao,3 năm trước
Đến đó vào khoảng 5 giờ chiều. Khoai tây chiên và bánh mì kẹp cá rất tươi. Có thể khá đông đúc vào giờ cao điểm nên hãy cố gắng đến sớm để tránh đám đông.,5 sao,2 năm trước
"Một nơi lý tưởng để dừng chân sau một ngày dài đi bộ quanh thành phố Hồ Chí Minh. Ngồi bên ngoài ở tầng một để ngắm quảng trường, nơi có nhiều hoạt động diễn ra vào ban đêm. Đây là một quang cảnh sống động để cảm nhận cuộc sống thường ngày của người dân địa phương.   Thêm",5 sao,2 năm trước
"Nhân viên thực sự rất tốt bụng, đặc biệt là anh chàng trẻ đã giúp chúng tôi đặt hàng và giao hàng. Big Mac nóng hổi và ngon tuyệt. Mặt khác, nhạc quá to đến mức khiến bạn đau đầu và trời ơi nhà vệ sinh cần được xem xét lại. Nơi này rất bẩn và vòi nước chỉ chảy ra một ít nước. Không vệ sinh lắm. Và một số người đã bỏ đi vì nhà vệ sinh.   Thêm",2 sao,một năm trước
"Đối với bữa ăn, chúng tôi đã gọi hai loại burger không có ở Đài Loan. Chúng có vị rất ngon. Tôi không hiểu ngô ngọt, nhưng nó rất ngon khi ăn kèm với mayonnaise. Điểm trừ duy nhất là thiết kế luồng giao thông hơi kém và phải mất nhiều thời …   Thêm",4 sao,7 tháng trước
"Hương vị cũng ngon như ở Nhật.
Tôi muốn uống Mac Shake, nhưng hình như ở Việt Nam không có.
Bên trong cửa hàng thì mát mẻ, nhưng đông khách và ồn ào.   Thêm",3 sao,2 năm trước
Nơi tuyệt vời ở ngay trung tâm thành phố. Trên cùng có sân hiên yên tĩnh dưới bóng cây. Cô gái thu ngân rất chuyên nghiệp và lịch sự.,5 sao,3 năm trước
"""Người quản lý"" hiện tại thô lỗ. Ông ta nghĩ mình có quyền lực và mắng khách hàng. Ông ta không cho nước sốt thịt nướng vào bữa ăn vui vẻ và nắm lấy cánh tay tôi một cách hung hăng khi tôi cố lấy tương cà. …   Thêm",1 sao,2 năm trước
"Đây là một McDonald's ngon ở trung tâm Quận 1. Có một khu vực chỗ ngồi mát mẻ ở tầng trên, một phần ở bên trong, phần còn lại ở bên ngoài với ban công nhìn ra phố. Đồ ăn McDonald's điển hình.",3 sao,6 năm trước
"Một McDonald's rất sạch sẽ. Nhân viên thân thiện và đồ ăn tuyệt vời, thú vị so với McDonald's ở Đức. Chúng tôi lấy cảm hứng nhiều nhất từ ​​các món cơm!   Thêm",5 sao,2 năm trước
Đồ ăn ngon và phục vụ nhanh. Lần đầu tiên thử gà rán với gia vị đậm đà ở McDonald's.... ngon quá ngon quá....   Thêm,4 sao,5 tháng trước
Phi lê cá - ngon tuyệt. Vị trí tuyệt vời nhưng nhà hàng rất nhỏ và cầu thang lúc nào cũng kẹt nên rất khó đi qua.   Thêm,4 sao,6 tháng trước
View đẹp mọi người nên tới đây ăn và thưởng thức nhé. Dịch vụ ở đây rất chuyên nghiệp và nhanh chóng cùng với nụ cười ấm áp có thể khiến bạn cảm thấy dễ chịu hơn sau chuyến đi. Combo buổi sáng nên hamburger rất rẻ từ 4h đến 11h. Bạn có thể …   Thêm,5 sao,Thời gian chỉnh sửa: 6 năm trước
Món ăn ngon nhất cho bạn tận hưởng thời gian với nơi này Dịch vụ Ăn tại …   Thêm,5 sao,một tuần trước
"Cô bé ở đây siêu xinh. Chắc hẳn phải chờ đợi rất lâu mới có một em bé chào đời trong phòng tắm.
Một cô bé mở toa lét dành cho nhân viên cho tôi dùng. Tôi thực sự biết ơn cô ấy!   Thêm",5 sao,7 tháng trước
"Tôi đã ăn một thứ gọi là Royal Burger. Thịt bò ở Việt Nam rất ngon. Tôi nghĩ thật thú vị khi có 6 loại nước sốt khoai tây. Tuy nhiên, tôi không có ấn tượng rằng lại có nhiều khách hàng đến vậy. Họ đưa cho tôi rất nhiều phiếu giảm giá nên tôi nghĩ việc kinh doanh có thể sẽ khó khăn.",4 sao,6 năm trước
McDonald's ở Việt Nam không khác gì Hàn Quốc về hương vị và chất lượng nhưng dù đi đến đâu cũng đông đúc và khó có chỗ ngồi.   Thêm,4 sao,3 tháng trước
Tôi đã mua một cây kem mềm. Dịch vụ Mua mang đi…   Thêm,4 sao,2 tháng trước
"McDonald's cung cấp dịch vụ nhanh chóng ấn tượng. Tôi gọi món, ngồi xuống và bữa ăn của tôi được phục vụ gần như ngay lập tức! Thức ăn tươi, nóng và ngon. Một nơi hoàn hảo cho một bữa ăn nhanh chóng, ngon miệng với dịch vụ tuyệt vời! ..   Thêm",5 sao,8 tháng trước
"Đầu tiên, miếng thịt bò mềm và chảy ra. Royal Cheese Burger ngon tuyệt. Nó khác với bánh nướng của Hàn Quốc.   Thêm",5 sao,2 tháng trước
"Không giống như ở Nhật Bản, bạn có thể đặt hàng chi tiết bằng bảng điều khiển cảm ứng. Bạn cũng có thể lấy bao nhiêu tương cà tùy thích.",3 sao,2 năm trước
"+ Phục vụ nhanh chóng
+ Nhân viên hỗ trợ
+ View đẹp …   Thêm",4 sao,4 năm trước
"Ưu tiên hàng đầu đối với tôi khi không có thời gian.
Tôi thường sử dụng ứng dụng Mac Donald để đổi phiếu mua hàng cho bữa ăn.",5 sao,5 năm trước
Đây là một chi nhánh lớn với đội ngũ nhân viên phục vụ tốt.,4 sao,4 năm trước
"Thức ăn tuyệt vời, như thường lệ ở Mac.
Thật không may, cửa sổ đều bẩn và dính dầu mỡ, mặc dù nó rất yên tĩnh. …   Thêm",1 sao,7 năm trước
"Do hạn chế về thời gian, tôi quyết định ăn sáng tại McDonald's. Đó là một bữa sáng đáng tin cậy và đáng tin cậy. Không giống như ở Nhật Bản, họ không làm đồ ăn tại chỗ mà thay vào đó bạn phải đợi ở một chiếc bàn có phiếu đánh số.   Thêm",4 sao,Thời gian chỉnh sửa: 7 tháng trước
Khoai tây chiên lắc thực sự rất ngon! Mọi người đều rất tốt bụng và nhiệt tình! Dịch vụ…   Thêm,5 sao,4 tháng trước
Thuận tiện dọc theo phố đi bộ Nguyễn Huệ. Có thể gọi Cà phê Việt Nam tại đây và các menu khác thông qua bảng cảm ứng. Thanh toán bằng thẻ tín dụng hoặc tiền mặt.,4 sao,6 năm trước
Nó luôn đông đúc. Nó có chất lượng ổn định và xuất hiện nhanh chóng.,5 sao,7 năm trước
"Đây là nơi tốt để tôi thỏa mãn ngày của mình. Hãy nghe lời khuyên của tôi, bạn nên đến đây với một phiếu giảm giá có sẵn trong túi hoặc trên ứng dụng di động để giúp bạn tiết kiệm ngân sách.",5 sao,6 năm trước
Nằm ở phố Nguyễn Huệ. :) Dễ tiếp cận và nhân viên thân thiện.,5 sao,5 năm trước
Người quản lý đang giúp đỡ ở quầy kem là một thiên tài! Đồ ăn:  5…   Thêm,5 sao,2 tháng trước
Nhìn đẹp. Cần dọn dẹp một chút.,3 sao,6 năm trước
"Chi nhánh McDonald's Nguyễn Huệ
123 Nguyễn Huệ, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Việt Nam …   Thêm",3 sao,một năm trước
"Quá muộn, sương mù để đặt hàng. Dịch vụ tồi Dịch vụ Ăn tại chỗ…   Thêm",1 sao,3 tháng trước
Tôi đã đặt hàng mang đi từ McDonalds này khi tôi ở Thành phố Hồ Chí Minh. Dịch vụ rất tốt. Bánh mì kẹp thịt của tôi đã được chuẩn bị trong vòng vài phút.   Thêm,5 sao,8 tháng trước
"Nhân viên cực kỳ thô lỗ

Đóng hầu hết các nhà vệ sinh, trừ 1 cái, thật đáng xấu hổ …   Thêm",2 sao,5 tháng trước
"Vị trí tốt với giá tốt ở trung tâm. Nhân viên tốt, dịch vụ tốt.",4 sao,7 năm trước
Không có gì đặc biệt nhưng cũng ổn Đồ ăn:  3…   Thêm,4 sao,3 tuần trước
Vị trí tốt nhất trong thị trấn để chờ đón năm mới 2019 đếm ngược tại Thành phố Hồ Chí Minh,5 sao,6 năm trước
"Thật tuyệt khi được trốn khỏi cơm ở Châu Á, cảm ơn vì khoai tây chiên! Giá mỗi người…   Thêm",5 sao,5 tháng trước
Tôi đã gọi combo gà rán. Thực sự rất ngon. Miếng gà giòn với hương vị thơm ngon. Đáng tiền. Nhân viên chỉ mất 5 phút để gọi món ngay cả trong giờ cao điểm. Dịch vụ lịch sự. Cửa hàng nằm trên phố đi bộ. Tôi đang chờ lần sau đến đây.   Thêm,5 sao,2 năm trước
"Chất lượng chuẩn của McDonald's, không gian hơi chật chội ở tầng trệt, mặc dù tầng trên rộng rãi hơn nhiều nhưng chỉ có 1 phòng tắm ở tầng trên trong toàn bộ nhà hàng   Thêm",5 sao,một năm trước
"Rất khác so với Brazil... có gà rán, ngô luộc và các loại nước sốt có sẵn là tương cà, tiêu và sốt mayonnaise mà tôi chưa từng thấy ở bất kỳ quốc gia nào khác, loại nước sốt cuối cùng, và không có mù tạt... chào mừng đến với Việt Nam...   Thêm",5 sao,một năm trước
"Tôi đã rất ngạc nhiên và khó chịu vì sự thô lỗ của người quản lý. Chúng tôi đã đi ăn nhẹ vào buổi tối và một chàng trai trẻ cao lớn đã phục vụ chúng tôi rất cáu kỉnh. Tôi có cảm giác rằng điều này rất lạ, tôi không hiểu tại sao chúng tôi …   Thêm",1 sao,một năm trước
"Vị trí rất tốt cho Mc D, ngay cạnh phố đi bộ.",5 sao,2 năm trước
"Nhà vệ sinh tệ quá!!
Đồ ăn ngon
Ban công thì tuyệt vời …   Thêm",2 sao,một năm trước
"nhà vệ sinh
nơi tồi tệ nhất trên thế giới
Tất cả máy Mac trên toàn thế giới đều ổn Dịch vụ…   Thêm",4 sao,5 tháng trước
Chỉ có một nhà vệ sinh và nó ở trong tình trạng tồi tệ ở đâu đó phía sau gần nhà kho 😢 … Dịch vụ…   Thêm,3 sao,7 tháng trước
Dù là khoai tây M nhưng nó lại quá nhỏ. Ở cửa hàng này luôn. Dịch vụ Mua…   Thêm,2 sao,một năm trước
"Một lần nữa, tôi lại phải đợi rất lâu để được phục vụ cà phê tại McDonald's. Lần này, phải mất hơn 20 phút. Phải đến khi tôi yêu cầu mới được phục vụ. Thật không may, cà phê đổ từ cốc ra khay, và cốc thì đầy cà phê...   Thêm",3 sao,2 năm trước
"Khoai tây chiên của tôi thật khủng khiếp.  Khoai tây chiên ấm, không nóng và dường như đã được đặt dưới đèn nhiệt rất lâu.  Héo và khô.  Bánh sandwich cá rất ngon.   Thêm",3 sao,2 năm trước
"Xin lỗi nhưng nhà vệ sinh thật kinh tởm! Nếu nhà vệ sinh của bạn bẩn, vậy thì trong bếp có gì??",2 sao,3 năm trước
"Máy gọi món tự động rất tiện lợi, nhưng bạn vẫn cần biết một chút tiếng Anh hoặc tiếng Việt. Không biết có phải do quá đông người hay lý do gì khác mà thời gian chờ khá lâu.   Thêm",3 sao,2 năm trước
AC không hoạt động. Qas rất nóng ở tầng cuối.  Ngoài ra tất cả đều tuyệt vời! Dịch vụ…   Thêm,4 sao,9 tháng trước
"Bạn có thể chọn món bằng bảng cảm ứng phía trước quầy nên ngay cả những người không giỏi tiếng Anh cũng có thể sử dụng được.
Nếu bạn thanh toán bằng thẻ tín dụng, bạn có thể hoàn tất đơn hàng và thanh toán …   Thêm",4 sao,Thời gian chỉnh sửa: 6 năm trước
Bẩn thỉu. Nhân viên không bao giờ có xu hướng đến khu vực ăn uống.,3 sao,5 năm trước
"Nó không được bao gồm trong sản phẩm nên tôi chỉ cho nó ba ngôi sao ở giữa.
Matcha có thực sự có màu này không? 🤣 …",3 sao,5 năm trước
"Đây là một khu vực phổ biến ở TP.HCM. Đây là một nơi tuyệt vời để ngồi và ăn nhanh. Không giống như McDonald's của Mỹ luôn có máy làm kem bị hỏng, địa điểm này chưa bao giờ ngừng hoạt động. Họ rất bận rộn vào nhiều thời điểm nhưng bạn không bao giờ phải chờ đợi lâu.   Thêm",5 sao,Thời gian chỉnh sửa: một năm trước
"McDonald's bên cạnh căn hộ cà phê
Đồ ăn trong ảnh có giá khoảng 300.000 Đài tệ😆 …",5 sao,5 năm trước
