text,stars,date
Có khu vui chơi cho trẻ em có chỗ đỗ xe rất đẹp có nhà vệ sinh sạch sẽ,5 sao,6 năm trước
Món gà vị truyền thống rất ngon. Ăm dễ bị nghiện 😅 …,5 sao,3 năm trước
"mc lúc nào cũng làm nhanh, ngon nha<3 Dịch vụ Ăn tại chỗ…   Thêm",5 sao,một năm trước
"Gà ngon, mọng nước, gia vị vừa miệng 😊 … Đồ ăn:  5…   Thêm",5 sao,một năm trước
"Ngon, thân thiện Dịch vụ Ăn tại chỗ…   Thêm",5 sao,Thời gian chỉnh sửa: 9 tháng trước
"Nhanh,chuyen nghiệp,vui vẻ.",5 sao,3 năm trước
ngon Đồ ăn:  5 Dịch vụ:  5…   Thêm,5 sao,8 tháng trước
"Không gian lý tưởng, nhân viên chuyên nghiệp. Làm món nhanh.",5 sao,6 năm trước
Tốt Đồ ăn:  5 Dịch vụ:  5…   Thêm,5 sao,một tháng trước
Con trai mình rất thích Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,7 tháng trước
Đồ ăn nhanh chỉ có thương hiệu này là ăn được,4 sao,4 năm trước
Tuyệt vời cho bữa trưa hôm nay Đồ ăn:  5…   Thêm,5 sao,8 tháng trước
Đồ ăn ngon Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,7 tháng trước
Cappuccino luôn là sự lựa chọn đúng đắn khi đến Mac Cafe,5 sao,5 năm trước
Quá tuyệt,5 sao,7 tháng trước
"Ngon, nhưng giá hơi cao so với sinh viên.",4 sao,8 năm trước
"Phong cách văn hoá Mỹ, nhân viên vui vẻ, thân thiện, đồ ăn ổn",4 sao,6 năm trước
Phục vụ tận tình Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,7 tháng trước
Phục vụ tốt. Phù hợp ăn nhanh khi đi mua sắm,5 sao,6 năm trước
Quá thất vọng về thái độ nhân viên quán,1 sao,5 năm trước
Noen ở đây trang trí đẹp Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,8 tháng trước
Nhân viên quá mắc dạy Dịch vụ:  1,1 sao,7 tháng trước
"nhân viên dễ thương, lịch sự Đồ ăn:  4…   Thêm",5 sao,một năm trước
Đợi nhận kem 30 phút Dịch vụ Ăn tại chỗ…   Thêm,3 sao,8 tháng trước
tệ Đồ ăn:  1 Dịch vụ:  1…   Thêm,1 sao,2 tháng trước
Rộng đẹp nhưng mà ở vị trí khuất khó tìm thấy......,4 sao,8 năm trước
ngon Dịch vụ Ăn tại chỗ…   Thêm,5 sao,một năm trước
chị nhân viên dễ thương Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,9 tháng trước
Nhân viên oder thân thiện,5 sao,8 tháng trước
"Không gian thoáng, ko đông như những chỗ khác",4 sao,4 năm trước
"Chờ 20p,hỏi nhân viên không thấy đơn.quá tệ",1 sao,3 năm trước
Cafe ngon. Uong xong toi k ngu duoc,5 sao,6 năm trước
Món ăn ở đây dành cho người nước ngoài,5 sao,5 năm trước
Tuyệt vời Đồ ăn:  5 Dịch vụ:  …   Thêm,5 sao,8 tháng trước
Chất lượng phụ vụ và đồ ăn ok,4 sao,6 năm trước
tuyệt vời Đồ ăn:  5 Dịch vụ:  …   Thêm,5 sao,8 tháng trước
ngon tuyệt cú mèo,5 sao,6 năm trước
Nhân viên nhiệt tình Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,9 tháng trước
Ngon miệng,5 sao,7 tháng trước
Dịch vụ tốt,5 sao,9 tháng trước
"Đồ ăn dở tệ, k xứng đáng với tiền bỏ ra,",3 sao,7 năm trước
Nv đáng iu Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,Thời gian chỉnh sửa: 7 tháng trước
Nằm trong TTTM nên đi toilet hơi xa!,4 sao,4 năm trước
"Đồ ăn ngon ,sạch sẽ,đẹp",5 sao,4 năm trước
Gà rán ngon nhưng hơi nhiều dầu,5 sao,6 năm trước
Ngon ah Đồ ăn:  5 Dịch vụ:  5…   Thêm,5 sao,7 tháng trước
Mc Donald ngon Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,8 tháng trước
"Phục vụ tốt, đồ ăn ngon",4 sao,4 năm trước
quan ăn ngon giá hợp lý,4 sao,8 năm trước
Ngon lam Đồ ăn:  5 Dịch vụ:  5…   Thêm,5 sao,7 tháng trước
Ngon ngon Dịch vụ Ăn tại chỗ…   Thêm,5 sao,8 tháng trước
"Nơi yêu thích, coffee, ăn nhẹ...",5 sao,5 năm trước
"Ngon, nhanh chóng và sạch sẽ",5 sao,5 năm trước
Quán giao thiếu đồ ăn,1 sao,2 năm trước
Nam o tang tret cua Vincome thao dien quan 2,5 sao,7 năm trước
Thiếu người và hay sai sót trong quy trình.,4 sao,6 năm trước
Than thien an can Dịch vụ Ăn tại chỗ…   Thêm,5 sao,7 tháng trước
"Ăn ngon, phục vụ tốt",4 sao,4 năm trước
"Tuyệt cú mèoooo, meo meo Đồ ăn:  5 Dịch vụ: …   Thêm",5 sao,8 tháng trước
"Ăn vẫn không chán.
Ngon lấm",5 sao,6 năm trước
Ngon,5 sao,Thời gian chỉnh sửa: 6 năm trước
Quán sạc phục vụ tốt,5 sao,5 năm trước
Rất là ok,5 sao,5 năm trước
Ngon tuyệt vời,5 sao,5 năm trước
Cảnh đẹp,5 sao,2 năm trước
Sạch đẹp không gian tốt,5 sao,5 năm trước
"Chỗ ngồi rộng rãi, thoải mái",4 sao,6 năm trước
Phục vụ tuyệt vời,5 sao,2 năm trước
Chất lượng thức ăn được,3 sao,6 năm trước
Tuyệt vời Đồ ăn:  5 Dịch vụ:  …   Thêm,5 sao,9 tháng trước
Quán hởi nhỏ,5 sao,4 năm trước
quá ngon và đặc sắc,5 sao,6 năm trước
"Sach, nhanh, lich su",5 sao,3 năm trước
Best caphe sua da!,5 sao,5 năm trước
Tuyệt Đồ ăn:  5 Dịch vụ:  5…   Thêm,5 sao,8 tháng trước
Nhân viên dễ thương,5 sao,6 năm trước
Tốt Dịch vụ Ăn tại chỗ…   Thêm,5 sao,Thời gian chỉnh sửa: 7 tháng trước
Món ăn hương vị ổn,4 sao,5 năm trước
Tuyệt vời,5 sao,4 năm trước
Gọn gàng,5 sao,4 năm trước
Rất tốt,5 sao,4 năm trước
Sạch đẹp,5 sao,4 năm trước
Quán ngon,5 sao,5 năm trước
Rât tôt,5 sao,6 năm trước
Sang sạch đẹp,5 sao,5 năm trước
Nhanh và nóng,5 sao,6 năm trước
Đồ ăn ngon,5 sao,7 năm trước
Dịch vụ rất tệ,1 sao,5 năm trước
Phục vụ tốt,5 sao,5 năm trước
tiện lợi khu Quận 2,5 sao,5 năm trước
Rất tốt,5 sao,6 năm trước
Thoáng mát Bầu không khí:  5,5 sao,2 năm trước
Đỡ tệ,1 sao,4 năm trước
Tốt Dịch vụ Ăn tại chỗ…   Thêm,5 sao,10 tháng trước
rất tốt,5 sao,5 năm trước
Tuyệt vời,5 sao,6 năm trước
Rất tốt,5 sao,6 năm trước
"Thoáng, lịch sự",5 sao,5 năm trước
Ổn Dịch vụ Ăn tại chỗ…   Thêm,5 sao,3 năm trước
Tốt,5 sao,3 năm trước
"Rộng, thoáng, ngon",5 sao,6 năm trước
Ngon,4 sao,4 năm trước
Ngon Dịch vụ Ăn tại chỗ…   Thêm,5 sao,8 tháng trước
Được,4 sao,4 năm trước
Tốt,5 sao,5 năm trước
ngon,5 sao,5 năm trước
ngon,5 sao,6 năm trước
Ngon,4 sao,7 năm trước
Trong Vincom,4 sao,8 năm trước
"Mc Donald's không phải là thương hiệu đồ ăn nhanh gà rán nhưng gà bạn của họ siêu ngon và giòn. So sánh sản phẩm này với thương hiệu gà thức ăn nhanh khác, tôi thấy sản phẩm này cũng có giá rất phải chăng. Khẩu phần ăn khá đủ cho một người …   Thêm",5 sao,5 tháng trước
"Tôi yêu mcmuffin của họ, nó chắc chắn có hương vị khác nhưng nó rất ngon. Cà phê trắng của Việt Nam cũng ngon.",4 sao,2 tháng trước
"McDonald's tại Vincom Mega Mall mang đến trải nghiệm đồ ăn nhanh cổ điển với hương vị quen thuộc và sự tiện lợi mà bạn mong đợi từ chuỗi. Đây là địa điểm đáng tin cậy để thưởng thức bữa ăn nhanh trong khi mua sắm, với môi trường sạch sẽ và …   Thêm",5 sao,một năm trước
"Tôi nghĩ bánh hamburger ở đây ngon hơn ở Nhật. Đặc biệt, bánh mì ẩm và hơi xốp, cảm giác như dày hơn khoảng 1,5 lần, rất tuyệt.
Tuy nhiên, bàn ghế bên trong nhà hàng đều bẩn và chất lượng nhân viên không tốt. …   Thêm",3 sao,2 tháng trước
"McDonalds trên toàn thế giới luôn giao hàng Thưởng thức hương vị quen thuộc có thể là một trải nghiệm thoải mái, đặc biệt là khi đi du lịch. Sự nhất quán về chất lượng cho phép có một bữa ăn dễ đoán và thỏa mãn. Vị trí thuận tiện gần phương …   Thêm",5 sao,Thời gian chỉnh sửa: 2 tháng trước
khuyến mãi chào mừng ngon tuyệt và hấp dẫn trong ứng dụng Đồ ăn:  5…   Thêm,5 sao,một tháng trước
"Đội ngũ nhân viên rất tốt bụng và thân thiện. Tuy nhiên, nơi này có rất nhiều trẻ em thích chụp ảnh tự sướng. Tôi không biết liệu điều này chỉ xảy ra ở chi nhánh này hay ở khắp V, nhưng tương cà thì rất tệ, và họ cho rất nhiều tương cà vào …   Thêm",5 sao,một tháng trước
"Rất rộng rãi và nhân viên rất thân thiện.

Rất khuyến khích cho các bữa tiệc sinh nhật và họp nhóm. D…   Thêm",5 sao,7 tháng trước
Đó là McDonald's khá bình thường. Tôi hơi ngạc nhiên khi họ phục vụ tủ nhựa cho Big Mac. Đó là ý tưởng hay nhưng không chắc nó có tốt cho môi trường hay không. Dù sao chất lượng là tiêu chuẩn toàn cầu. Hương vị thu hút trực giác của con người như họ dự định.   Thêm,4 sao,Thời gian chỉnh sửa: một năm trước
"Bạn có thể nói với nhân viên của bạn ở Vincom Thảo Điền không được dọn dẹp khi có người đang ăn không.
Tôi có thể ngửi thấy mùi clorox từ tấm thảm của cô ấy sau khi chà xát nó lên …   Thêm",1 sao,2 tháng trước
Khoai tây chiên tươi và ngon. Nhà hàng rộng rãi và sạch sẽ. Dịch vụ Ăn t…   Thêm,5 sao,7 tháng trước
"Nhân viên phục vụ rất tốt bụng và thân thiện, tuy nhiên có vài vết vụn trên ghế chưa được dọn dẹp, mong họ có thể chú ý hơn đến vấn đề sạch sẽ.   Thêm",4 sao,4 tháng trước
"Thật bất ngờ với chất lượng tuyệt vời của nhà hàng này. Đồ ăn nhanh, lành mạnh, bổ dưỡng và ngon miệng!! Chắc chắn sẽ quay lại, giá cả rất phải chăng. …   Thêm",5 sao,2 năm trước
"McDonald's phổ biến trên toàn thế giới, nhưng có sự khác biệt lớn tùy theo khu vực. Tôi nghĩ có rất ít quốc gia nơi bạn có thể tận hưởng các bộ giá trị bắt đầu từ 200 yên. Giá của Starbucks là như nhau cho dù bạn đến quốc gia nào, nhưng tôi …   Thêm",4 sao,2 năm trước
Nhà hàng Mac Donald này nằm ở tầng 1 của trung tâm thương mại lớn tại Thảo Điền. Nhà hàng rất sạch sẽ và có dịch vụ phục vụ tại bàn rất tuyệt.   Thêm,4 sao,một năm trước
Đồ ăn của McDonald's có hương vị không khác gì những cửa hàng khác nhưng nhân viên phục vụ bữa tối rất thân thiện. Có rất nhiều người nước ngoài sống gần đó nên có lẽ đó là lý do tại sao họ kiên nhẫn lắng nghe và hành động.   Thêm,5 sao,2 năm trước
"McCafe ngon hơn Highlands nhiều haha, lại còn kem mềm nữa. Và một điểm cộng của McDonald’s so với các chuỗi khác là dù ngồi hàng giờ cũng không bị ""ra rìa"" như gà rán haha. Hệ thống của họ rất tốt nên không hề có mùi đồ ăn nhanh khó chịu. …   Thêm",4 sao,3 năm trước
"Nhà hàng thân thiện với trẻ em với combo trẻ em, nằm ở tầng trệt của Vincom Mega Mall. Gà viên không xương rất ngon. Không gian rộng rãi, có thể kết hợp ăn uống + làm việc.   Thêm",5 sao,một năm trước
"Thực đơn khá nghèo nàn so với những gì bạn có thể tìm thấy ở McD ở các nước khác, BigMac cơ bản là món duy nhất có burger, khoai tây chiên cũng chỉ ở mức cơ bản. Với rất nhiều lựa chọn đồ ăn nhanh địa phương tuyệt vời, McD VN thực sự nên cố gắng hơn nữa! Tuy nhiên, dịch vụ tốt và nhanh chóng.   Thêm",3 sao,2 năm trước
"Tôi đã đến rất nhiều McDonalds trên khắp thế giới và đây là nơi tốt nhất đối với tôi. Tôi đã ăn Big Mac, vì đó là chuẩn mực và không hề thất vọng. Bánh mì mềm, thịt viên ngon ngọt, và được chế biến khéo léo như bạn thấy trên thực đơn chứ …   Thêm",5 sao,7 tháng trước
"Ưu điểm khi sử dụng ứng dụng là giao hàng tận nhà... Ưu điểm khi sử dụng Grab là bạn được giảm giá...
Đồ chơi Happy Meal kỷ niệm 40 năm thỏa mãn hơn mong đợi haha ​​​​Đặc biệt là …   Thêm",5 sao,5 năm trước
"Bạn sẽ biết khi bạn đi. Đồ ăn không bao giờ được mang ra đúng giờ. Nếu bạn gọi đồ ăn, phải mất ít nhất 20 phút. Haha. Tất cả những gì tôi có thể nói là chửi thề.   Thêm",1 sao,một tháng trước
"Luôn tử tế
Đặc biệt, nó có vị ngon hơn Hàn Quốc.
Hãy chắc chắn để đặt hàng Gà cay Thượng Hải.
Trà đào cũng rất ngon.",5 sao,6 năm trước
Thậm chí không thể đổ đầy hộp khoai tây chiên đúng cách cho một đơn hàng giao hàng. Đồ ăn:  4…   Thêm,1 sao,5 tháng trước
Thức ăn và dịch vụ tuyệt vời Dịch vụ Ăn tại chỗ…   Thêm,5 sao,4 tháng trước
McDonald's ngon đấy. Nhưng đó là McDonald's thôi. Vậy nên... Không có gì đặc biệt cả. Dịch vụ…   Thêm,3 sao,2 tháng trước
"Nếu bạn đặt hàng bằng cách cài đặt ứng dụng McDonald's, bạn có thể được giảm giá. Đồ ăn:  5…   Thêm",5 sao,2 năm trước
"Mc làm đồ ăn rất cơ bản, chất lượng không phải lúc nào cũng giống nhau. phòng ăn thật nhàm chán. Trên hết, họ sẽ tính phí cho bạn nhiều hơn nếu bạn muốn uống nước, thật đáng tiếc.  Nhưng nhân viên rất tuyệt, một khi tôi quên ví trên quầy thì họ đã giữ nó cho đến khi tôi quay lại vài lần sau đó.   Thêm",1 sao,Thời gian chỉnh sửa: 4 tháng trước
Địa điểm đẹp với kem thực sự ngon 👍👍👍 … Dịch vụ Ăn tại chỗ…   Thêm,4 sao,một năm trước
"Làm sạch với một dịch vụ hiệu quả.
Mở cửa lúc 7 giờ sáng để phục vụ bữa sáng.
Có một McCafe bên trong. …   Thêm",4 sao,3 năm trước
"Đặt 6 con gà rán mang đi và đặc biệt yêu cầu 'không có thịt ức'. Quản lý cửa hàng tốt bụng, đi ra phía sau để kiểm tra và quay lại nói rằng tôi phải đợi 20 phút nếu không muốn có thịt ức. Thế là tôi kiên nhẫn chờ đợi trong 20 phút. Tôi thất …   Thêm",2 sao,6 năm trước
Các nhân viên đối xử với bạn như thể bạn đang dùng bữa tại nhà hàng Gordon Ramsay. Đánh bại dịch vụ McDee's trên thế giới   Thêm,5 sao,5 tháng trước
"Nhanh chóng và tiện lợi, sự lựa chọn tốt nhất cho việc ăn uống khi đi công tác",5 sao,5 năm trước
Mọi thứ đều ổn trừ chỗ rửa tay và ăn đồ ăn bằng tay. Đồ ăn:  5…   Thêm,2 sao,một năm trước
"Con tôi thích nhà hàng này. Là cha mẹ, tôi quan tâm đến hàm lượng muối và cân bằng dinh dưỡng, nhưng tôi đoán là ổn cho những chuyến đi giải trí thỉnh thoảng.   Thêm",5 sao,7 tháng trước
Tôi sử dụng màn hình đặt hàng ki-ốt. Tôi tùy chỉnh từng món theo cách tôi muốn. McD's này phục vụ chính xác những gì tôi đã gọi. Đó là 5*,5 sao,7 tháng trước
thật tuyệt vời và tôi cũng thích nó Đồ ăn:  5…   Thêm,5 sao,7 tháng trước
"Tôi đã gọi một thực đơn Big Mac đơn giản với một ít khoai tây chiên và nước ngọt qua Grab.
Ước tính 2 giờ sau tôi bị tiêu chảy nặng nhất trong đời. Tôi cũng ói cả căn hộ …   Thêm",1 sao,10 tháng trước
Đội ngũ nhân viên hoàn hảo ở đây và luôn tử tế và hữu ích Dịch vụ Ăn tại…   Thêm,5 sao,8 tháng trước
"Sáng nay con tôi ăn cơm, khi gọi đồ ăn, bé nhấn nhầm 3 chai nước thay vì 2. Khi nhận hàng mới biết, bé đề nghị trả lại 1 chai nhưng bị từ chối mà không giải thích. Việc nhận lỗi của bé khó đến vậy sao? Chỉ vì một chai nước mà các bạn thờ ơ …   Thêm",1 sao,11 tháng trước
"Đồ ăn rất tuyệt, đặc biệt là gà viên. Nhân viên rất tốt bụng và chu đáo. Không khí tuyệt vời với nhạc nền   Thêm",5 sao,7 tháng trước
"Đã ở đó ăn tối và tôi hài lòng với thức ăn.
Nhân viên thân thiện và hữu ích.",5 sao,4 năm trước
Địa điểm McDonald tốt Dịch vụ Ăn tại chỗ…   Thêm,5 sao,2 tháng trước
"Chắc chắn tốt hơn chỗ của Takahashimaya
Tốt hơn chỗ của nguyễn huy
Nơi này rộng rãi và sạch sẽ, người dân yên tĩnh, nhân viên nói ngoại ngữ tốt và là nơi ăn uống an toàn.   Thêm",5 sao,10 tháng trước
Có một chút không thoải mái vì ghế ngồi khá nhỏ. Đồ ăn:  5…   Thêm,5 sao,2 tháng trước
"Nó ổn thôi, cùng một thứ nhưng phông chữ khác nhau Đồ ăn:  3…   Thêm",3 sao,một tháng trước
"Ngay từ đầu, tôi đã có linh cảm không tốt vì nhân viên nữ ở quầy rất thô lỗ. Cô ta cứ đùa giỡn như vậy. Tôi gọi 3 miếng gà, vậy mà cô ta lại đưa cho tôi cả 3 miếng ức gà rồi ngủ gật. Ha ha. Nếu bạn xem phần ảnh stress thì thấy có 3 ảnh ức gà.   Thêm",1 sao,11 tháng trước
"Quán Mac ngon nhất Sài Gòn. Sạch sẽ nhất, phục vụ nhanh nhất, không bao giờ quá đông đúc và ồn ào.
Tôi thường ăn vặt ở đây, và lần nào cũng thấy ngon. Những quán khác rõ ràng là tệ hơn quán này.   Thêm",5 sao,một năm trước
Tôi nghĩ đây là lần đầu tiên tôi ấn tượng với macdonald. Đưa tôi đi hàng ngàn dặm để có được một chiếc burger khoai tây chiên và dịch vụ đàng hoàng. Xin lỗi vì không có hình ảnh... phiên bản burger ở Anh là một mớ hỗn độn. Điều này đã được thực hiện với sự suy nghĩ và quan tâm. Làm tốt.   Thêm,5 sao,một năm trước
Rất tuyệt Đồ ăn:  5 Dịch vụ:  …   Thêm,5 sao,7 tháng trước
Nơi tốt để xem titoker biểu diễn Loại hình bữa ăn Bữa trưa…   Thêm,5 sao,3 tháng trước
Nó rất sạch sẽ và tốt Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,7 tháng trước
Nơi tuyệt vời đặc biệt là cho trẻ em đi chơi. Dịch vụ Ăn tại chỗ…   Thêm,5 sao,9 tháng trước
Trải nghiệm tuyệt vời. Đồ ăn tươi ngon và dịch vụ của anh Phát Trường thật tuyệt vời Dịch vụ…   Thêm,5 sao,8 tháng trước
"Mặc dù lượng khách hàng liên tục cao, đội ngũ nhân viên vẫn thể hiện cam kết đáng khen ngợi trong việc cung cấp dịch vụ hiệu quả và xử lý đơn hàng nhanh chóng.   Thêm",4 sao,11 tháng trước
"Chúng tôi muốn đánh giá cao Nhân viên tại McD này, đặc biệt là Henry (tôi tin rằng anh ấy là một trong những người quản lý) vì đã dành thời gian và công sức hỗ trợ tôi gọi và nói chuyện với tài xế Grab khi chúng tôi để điện thoại trên Xe. …   Thêm",5 sao,một năm trước
Tôi yêu chiếc Mac lớn quá ngon. Dịch vụ Mua mang đi…   Thêm,5 sao,8 tháng trước
Đồ ăn ngon. Dịch vụ tốt. Không gian lý tưởng để tụ tập cùng gia đình và bạn bè. Dịch vụ…   Thêm,5 sao,8 tháng trước
Sàn nhà lúc nào cũng dính dầu mỡ. Vui lòng lau sàn thường xuyên hơn. Tốt hơn hết là nên có bồn rửa tay trong cửa hàng. Và có một anh giao hàng Grab lúc nào cũng gác chân lên bàn cạnh cổng nhỏ. Tôi đã thấy điều đó hai lần khi đến đó. Thật kinh tởm. Xin hãy nghiêm túc lắng nghe lời khuyên của tôi. Cảm ơn.,1 sao,4 năm trước
Một trong những trải nghiệm tồi tệ nhất tại McDonald's ở Việt Nam. Bạn phải điều hướng menu khó hiểu để có được thứ bạn muốn. Một người phải mất ít nhất 4 5 phút để đặt hàng. Có chuyện gì với McDonald Việt Nam vậy? Đơn hàng tại ki-ốt sẽ …   Thêm,3 sao,2 năm trước
Tuyệt vời cho trẻ em và gia đình Giá mỗi người 100-200 N ₫,5 sao,7 tháng trước
Dịch vụ tốt Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,7 tháng trước
Cũng giống như 10.000 nơi khác... Dịch vụ Ăn tại chỗ…   Thêm,4 sao,một tháng trước
Nhân viên tuyệt vời. Rất thân thiện và yêu trẻ con. Thỉnh thoảng chúng tôi nhận được quà. Luôn rất tốt bụng và cố gắng giúp bạn bất cứ điều gì bạn cần.   Thêm,5 sao,2 năm trước
Cà phê ngon hơn Starbucks và Highlands nhưng giá rẻ hơn 20 đến 30%...,4 sao,4 năm trước
"Vui lòng giới thiệu Bánh mì kẹp thịt chay ở đây, không có lựa chọn nào cho người ăn chay. Hiện nay có rất nhiều người nước ngoài sống ở TP.HCM, đã đến lúc bổ sung thêm nhiều lựa chọn thực phẩm cho người ăn chay và người ăn chay..   Thêm",3 sao,một năm trước
Đồ ăn ngon và vị trí đẹp Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,8 tháng trước
Nhân viên rất thân thiện...họ có rất nhiều combo...Tôi rất thích điều đó Đồ ăn:  5…   Thêm,5 sao,một năm trước
Nhân viên siêu hữu ích Dịch vụ Ăn tại chỗ…   Thêm,5 sao,8 tháng trước
"Đây sẽ là lá cờ đầu cho tất cả McDonald's, siêu nhanh và chất lượng luôn tuyệt vời. Con gái tôi nhất quyết đòi ăn kem hầu như hàng ngày ở đây. Nhược điểm duy nhất tôi muốn nói là ở các nước khác thường có khu vui chơi dành cho trẻ em và rất …   Thêm",5 sao,6 năm trước
Mẹo nhỏ) Nếu bạn đặt hàng qua Grab thay vì ứng dụng McDonald's thì sẽ rẻ hơn rất nhiều nhờ có khuyến mãi. …   Thêm,3 sao,4 năm trước
"Thực đơn và chất lượng McDonald's giống như mọi nơi khác trên thế giới, nên không có gì bất ngờ, tốt hay xấu. Mặc dù nổi tiếng nhưng luôn có chỗ ngồi trống. Tôi cũng rất thích máy gọi món tự động.",4 sao,6 năm trước
"Tôi yêu Big Macs một cách say mê!!

Lưu ý: Khi tôi bảy tuổi, tôi sở hữu một trò chơi có tên là McDonald's Game, trò …   Thêm",5 sao,3 năm trước
nơi này không sạch sẽ như mong muốn Dịch vụ Ăn tại chỗ…   Thêm,3 sao,Thời gian chỉnh sửa: 2 tháng trước
"Hai lần liên tiếp (nhưng thực tế là nhiều lần hơn kể từ năm ngoái), McDonalds, thông qua Grab đã phớt lờ đề cập gây dị ứng cho các đơn đặt hàng của tôi. Dù sao thì đây không chỉ là dịch vụ tồi mà chúng ta có thể mong đợi mà còn là một mối …   Thêm",1 sao,4 năm trước
"Giá trị tốt, không gian đẹp và thức ăn nhanh Dịch vụ Ăn tại chỗ…   Thêm",5 sao,8 tháng trước
"Tất cả mc donal đều có cùng một hương vị ở mọi nơi. Chúng tôi chỉ so sánh về dịch vụ. Con trai tôi ăn Happy Meal 3 lần một tuần, đó là lý do tại sao nó gần như có cùng một món đồ chơi mỗi lần đặt hàng. Hầu hết mc donal đều cho chúng tôi bất …   Thêm",1 sao,7 năm trước
Chúng tôi thực sự thích đến đây để thưởng thức đồ ăn nhanh! Đồ ăn:  5…   Thêm,5 sao,7 tháng trước
Thích lắm.,5 sao,7 tháng trước
"Các nhân viên rất thân thiện.. Nhược điểm là bánh mì kẹp thịt nhỏ. Haha, thật tuyệt vời! Tôi đảm bảo lấy hai sốt cà chua và cho một ít lên bánh mì...",5 sao,6 năm trước
"công ty bạn cần thuê thêm nhân công

i came in at 12:03pm noon, didn't get to order until 12:11pm, didn't get my meal …   Thêm",1 sao,2 năm trước
Thật tuyệt vời <3tôi thích nó Đồ ăn:  5…   Thêm,5 sao,7 tháng trước
Dịch vụ tốt Dịch vụ Mua mang đi…   Thêm,5 sao,7 tháng trước
Được rồi Đồ ăn:  5 Dịch vụ:  5…   Thêm,5 sao,2 tháng trước
Quá thường xuyên có thứ gì đó bị thiếu trong đơn hàng Dịch vụ Ăn tại chỗ…   Thêm,1 sao,7 tháng trước
Dịch vụ khách hàng của nhân viên là tốt.,5 sao,Thời gian chỉnh sửa: 4 năm trước
bầu không khí hoàn hảo và tốt Dịch vụ Mua mang đi…   Thêm,5 sao,9 tháng trước
Han là một trong những ngôi sao rất thân thiện và hữu ích Dịch vụ Ăn tại…   Thêm,5 sao,7 tháng trước
Tốt quá Đồ ăn:  5 Dịch vụ:  5…   Thêm,5 sao,8 tháng trước
"Tôi rất thích McDonald’s, tôi thường xuyên đến đây và đồ ăn ở đây luôn ngon và dịch vụ rất tuyệt vời. Cảm ơn McDonald’s!   Thêm",5 sao,một năm trước
tôi yêu nơi này nó có dê. phô mai nhỏ giọt. Đồ ăn:  5…   Thêm,5 sao,9 tháng trước
"Món ăn ở đây giống hệt như ở Mỹ. Nhân viên ở quầy nói tiếng Anh khá lưu loát. ""Bánh mì kẹp thịt heo"" thực ra là bánh kẹp xúc xích mà họ phục vụ ở Mỹ.",3 sao,5 năm trước
Tất cả chúng ta đều bị ngộ độc thực phẩm sau khi ăn bánh mì kẹp thịt.,1 sao,5 tháng trước
"Chỗ ở sạch sẽ, thoáng mát, đẹp
Nhân viên rất hữu ích
Thức ăn và giá cả giống như McDonald bình thường …   Thêm",4 sao,6 năm trước
Một cửa hàng McDonald's giống như những cửa hàng bạn tìm thấy ở Pháp nhưng có ít lựa chọn hơn ở Anh. Hãy đến và thưởng thức món Pork Burger nhé. Đây là món hamburger với thịt lợn bằm mà thật không may là bạn sẽ không bao giờ tìm thấy trong thực đơn của McDonald's Pháp!!!,4 sao,6 năm trước
Không biết tại sao nhưng gà ở đây luôn nóng và tươi. Chắc chắn là gà rán ngon nhất trong tất cả các chuỗi cửa hàng Mỹ.,5 sao,2 năm trước
Nơi này rất lý tưởng cho một bữa ăn nhanh. Chỗ đậu xe hơi khá rẻ vì hầu hết người lái xe đều đỗ xe dọc theo đường trước Trung tâm thương mại Vincom.,5 sao,4 năm trước
"Dịch vụ tốt từ nhân viên, và đã một năm rồi vẫn không có bánh kếp cho bữa sáng. Bữa sáng Happy Meal không tốt cho trẻ em.",4 sao,5 năm trước
Nhân viên cực kỳ sạch sẽ và lịch sự. Thậm chí còn có ổ cắm cho điện thoại di động. Dịch vụ…   Thêm,5 sao,một năm trước
Tôi nghĩ là sạch sẽ,3 sao,5 năm trước
Luôn ngon như thường lệ ❤️ không khí sạch sẽ và thân thiện với trẻ em ❤️ Đồ ăn:  5…   Thêm,5 sao,9 tháng trước
Tuyệt vời! Dịch vụ Ăn tại chỗ…   Thêm,5 sao,7 tháng trước
"Nhân viên rất thân thiện. Thức ăn giống như ở mọi McD. Nhưng được trình bày độc đáo và mang đến bàn. Tốt nhất, sốt cà chua miễn phí.",5 sao,6 năm trước
yêu macdonald suốt đời Đồ ăn:  5 Dịch vụ: …   Thêm,5 sao,8 tháng trước
"rộng rãi, đồ ăn và dịch vụ đạt tiêu chuẩn của McDonald, hơi bẩn, nước sốt và vỏ bánh mì kẹp thịt vương vãi trên bàn và sàn nhà.",4 sao,4 năm trước
